TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
11,12,441,62,61,1180,0,0,0,565,287,1205,155,303,303,287,0,41,0,65,0,0,92,0,5,0,102,106,643,0,0,65,222,67,12,264,1358,0,65,464,217,0,0,173,0,0,540,835,235,1441,0,0,0,238,703,0,0,95,
2,13,347,61,71,1166,0,0,0,576,296,1174,158,285,294,296,0,33,0,75,0,0,55,0,14,0,104,112,566,0,0,75,221,54,13,237,1372,0,21,501,202,0,0,148,0,0,460,745,217,1316,0,0,0,273,629,0,0,60,
12,17,452,67,63,1121,0,0,0,553,290,1165,152,304,304,290,0,47,0,66,0,0,151,0,53,9,110,106,601,0,0,66,224,96,17,331,1279,0,92,445,217,18,0,157,0,0,471,853,256,1424,18,0,0,212,701,0,0,198,
112,12,454,64,62,1131,0,0,0,556,287,1196,153,296,296,287,0,64,0,65,0,0,113,0,48,0,126,129,615,0,0,65,222,44,12,314,1331,0,84,486,228,0,0,153,0,0,498,838,221,1440,0,0,0,212,714,7,0,128,
21,11,288,72,62,1147,0,0,0,460,287,1218,152,240,240,287,0,46,0,61,0,0,140,0,52,0,108,106,515,0,0,61,226,75,11,263,1430,0,29,570,187,0,0,132,0,0,399,761,266,1381,0,0,0,211,508,5,0,161,
101,18,382,61,63,1157,0,0,0,524,282,1220,151,262,262,282,0,61,0,61,0,0,50,0,11,0,124,123,639,0,0,61,221,69,18,294,1409,0,59,533,254,0,0,169,0,0,510,812,248,1438,0,0,0,203,644,10,0,78,
122,11,484,62,70,1229,0,0,0,592,292,1183,154,326,326,292,0,62,0,70,0,0,92,0,14,26,132,126,676,13,0,70,222,68,11,293,1406,0,92,466,262,26,0,192,0,0,539,844,209,1425,39,0,0,234,750,5,0,85,
301,13,513,62,64,1135,0,0,0,550,300,1188,152,294,294,300,0,34,0,74,0,0,50,0,36,0,98,111,626,0,0,74,226,31,13,286,1321,0,120,484,255,0,0,126,0,0,489,815,232,1407,0,0,0,174,769,21,0,57,
132,14,443,66,65,1184,0,0,0,624,294,1216,153,317,317,294,0,56,0,68,0,0,53,0,9,3,121,113,694,0,0,68,226,50,14,329,1343,0,50,452,279,6,0,176,0,0,559,832,236,1453,6,0,0,267,750,0,0,66,
111,19,347,61,63,1178,0,0,0,525,287,1192,155,270,270,287,0,56,0,65,0,0,105,0,20,0,119,129,690,0,0,65,222,63,19,337,1453,0,38,559,296,0,0,190,0,0,550,734,210,1326,0,0,0,232,602,0,0,116,
22,16,399,66,64,1107,0,0,0,544,285,1164,156,281,281,285,0,49,0,64,0,0,39,0,15,0,113,119,564,0,0,64,221,76,16,248,1277,0,59,454,214,0,0,140,0,0,456,849,304,1415,0,0,0,222,662,0,0,45,
1,19,440,62,61,1182,0,0,0,563,288,1158,156,301,301,288,0,49,0,63,0,0,57,0,24,9,110,111,631,0,0,63,225,65,19,247,1371,0,71,475,223,18,0,189,0,0,547,787,216,1342,18,0,0,230,702,0,0,48,
312,15,367,62,62,1145,0,0,0,483,289,1229,155,247,254,289,0,57,0,62,0,0,67,0,7,0,119,105,525,0,0,62,227,65,15,260,1399,0,66,542,206,0,0,153,0,0,426,788,249,1416,0,0,0,188,596,0,0,92,
322,11,491,62,66,1190,0,0,0,611,284,1171,153,320,320,284,0,54,0,63,0,0,69,0,28,0,120,131,664,0,0,63,221,64,11,310,1359,0,57,448,251,0,0,200,0,0,541,777,223,1351,0,0,0,263,782,5,0,84,
332,16,433,61,65,1120,0,0,0,557,285,1176,157,296,296,285,0,51,0,63,0,0,41,0,11,0,110,123,669,0,0,63,222,72,16,293,1314,0,85,477,243,0,0,170,0,0,534,820,200,1398,0,0,0,211,694,0,0,72,
311,12,417,62,63,1167,0,0,0,542,284,1168,153,283,283,284,0,49,0,62,0,0,84,0,27,0,112,115,608,0,0,62,222,83,12,255,1342,0,49,457,219,0,0,176,0,0,518,830,274,1403,0,0,0,234,676,10,0,82,
31,12,354,64,63,1133,0,0,0,540,291,1198,153,280,280,291,0,46,0,65,0,0,84,0,0,0,109,115,655,0,0,65,226,60,12,311,1339,0,27,497,271,0,0,184,0,0,522,828,232,1430,0,0,0,253,614,4,0,100,
331,13,431,65,61,1108,0,0,0,533,282,1181,155,270,270,282,0,58,0,61,0,0,69,0,9,0,119,132,653,0,0,61,221,63,13,243,1343,0,79,515,207,2,0,194,0,0,537,789,233,1369,0,0,0,191,694,0,0,89,
131,19,476,68,61,1186,0,0,0,603,292,1220,151,320,320,292,0,68,0,65,0,0,61,0,26,0,129,148,605,0,0,65,227,58,19,234,1398,0,82,504,210,0,0,147,0,0,481,752,196,1380,0,0,0,238,759,0,0,73,
