TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
11,12,441,62,61,1180,0,0,0,565,287,1205,155,303,303,287,0,62,0,65,0,0,92,0,59,0,102,114,648,0,0,65,222,257,12,278,1358,0,65,466,229,0,0,227,0,0,592,835,657,1441,0,0,0,238,703,233,0,95,
2,13,347,61,71,1166,0,0,0,576,296,1174,158,294,294,296,0,61,0,75,0,0,55,0,78,0,104,117,580,0,0,75,221,232,13,257,1372,0,21,515,202,0,0,205,0,0,518,745,694,1316,0,0,0,273,629,209,0,60,
12,17,452,67,63,1121,0,0,0,553,290,1165,152,304,304,290,0,67,0,66,0,0,151,0,128,9,110,133,601,0,0,66,224,269,17,342,1279,0,92,451,217,18,0,196,0,0,532,853,687,1424,18,0,0,212,701,232,0,198,
112,12,454,64,62,1131,0,0,0,556,287,1196,153,296,296,287,0,64,0,65,0,0,113,0,120,0,126,138,615,0,0,65,222,227,12,324,1331,0,84,495,235,0,0,207,0,0,533,838,645,1440,0,0,0,212,714,262,0,128,
21,11,288,72,62,1147,0,0,0,460,287,1218,152,240,240,287,0,72,0,61,0,0,140,0,128,0,108,119,515,0,0,61,226,287,11,279,1430,0,29,570,187,0,0,156,0,0,478,761,728,1381,0,0,0,211,508,187,0,161,
101,18,382,61,63,1157,0,0,0,524,282,1220,151,262,262,282,0,61,0,61,0,0,50,0,34,0,124,142,650,0,0,61,221,274,18,310,1409,0,59,535,254,0,0,204,0,0,561,812,701,1438,0,0,0,203,644,272,0,78,
122,11,484,62,70,1229,0,0,0,592,292,1183,154,326,326,292,0,62,0,70,0,0,92,0,101,26,132,143,681,13,0,70,222,209,11,319,1406,0,92,478,262,26,0,218,0,0,593,844,645,1425,39,0,0,234,750,263,0,85,
301,13,513,62,64,1135,0,0,0,550,300,1188,152,294,294,300,0,62,0,74,0,0,57,0,140,0,98,111,626,0,0,74,226,253,13,302,1321,0,120,495,255,0,0,155,0,0,498,815,639,1407,0,0,0,174,769,269,0,65,
132,14,443,66,65,1184,0,0,0,624,294,1216,153,317,317,294,0,66,0,68,0,0,53,0,70,3,121,135,700,0,0,68,226,238,14,335,1343,0,50,454,287,6,0,206,0,0,586,832,639,1453,6,0,0,267,750,310,0,66,
111,19,347,61,63,1178,0,0,0,525,287,1192,155,270,270,287,0,61,0,65,0,0,105,0,59,0,119,138,707,0,0,65,222,220,19,343,1453,0,38,565,296,0,0,211,0,0,589,734,689,1326,0,0,0,232,602,284,0,116,
22,16,399,66,64,1107,0,0,0,544,285,1164,156,281,281,285,0,66,0,64,0,0,39,0,69,0,113,129,584,0,0,64,221,339,16,258,1277,0,59,474,221,0,0,188,0,0,493,849,690,1415,0,0,0,222,662,242,0,45,
1,19,440,62,61,1182,0,0,0,563,288,1158,156,301,301,288,0,62,0,63,0,0,57,0,96,9,110,129,647,0,0,63,225,224,19,247,1380,0,71,481,223,18,0,243,0,0,595,787,663,1342,18,0,0,230,702,232,0,48,
312,15,367,62,62,1145,0,0,0,483,289,1229,155,254,254,289,0,62,0,62,0,0,67,0,58,0,119,134,535,0,0,62,227,255,15,260,1399,0,66,544,208,0,0,183,0,0,471,788,719,1416,0,0,0,188,596,222,0,92,
322,11,491,62,66,1190,0,0,0,611,284,1171,153,320,320,284,0,62,0,63,0,0,69,0,68,0,120,131,674,0,0,63,221,240,11,318,1359,0,57,458,251,0,0,244,0,0,614,777,637,1351,0,0,0,263,782,286,0,84,
332,16,433,61,65,1120,0,0,0,557,285,1176,157,296,296,285,0,61,0,63,0,0,41,0,76,0,122,129,679,0,0,63,222,217,16,293,1314,0,85,481,259,0,0,203,0,0,580,820,698,1398,0,0,0,211,694,255,0,72,
311,12,417,62,63,1167,0,0,0,542,284,1168,153,283,283,284,0,62,0,62,0,0,84,0,92,0,112,124,608,0,0,62,222,277,12,263,1342,0,49,471,219,0,0,248,0,0,565,830,716,1403,0,0,0,234,676,232,0,82,
31,12,354,64,63,1133,0,0,0,540,291,1198,153,280,280,291,0,64,0,65,0,0,84,0,74,0,109,121,660,0,0,65,226,234,12,332,1339,0,27,502,271,7,0,193,0,0,561,828,687,1430,0,0,0,253,614,250,0,100,
331,13,431,65,61,1108,0,0,0,533,282,1181,155,270,270,282,0,65,0,61,0,0,69,0,74,0,119,132,653,0,0,61,221,242,13,243,1343,0,79,519,217,2,0,236,0,0,650,789,691,1369,2,0,0,191,694,196,0,89,
131,19,476,68,61,1186,0,0,0,603,292,1220,151,320,320,292,0,68,0,65,0,0,61,0,178,0,129,148,633,0,0,65,227,208,19,242,1398,0,82,504,220,0,0,197,0,0,545,752,632,1380,0,0,0,238,759,184,0,73,
302,18,474,61,63,1096,0,0,0,598,294,1231,153,311,311,294,0,61,0,67,0,0,90,0,66,29,124,130,745,11,0,67,227,282,18,346,1235,0,91,437,293,25,0,274,0,0,676,864,658,1499,36,0,0,220,761,309,0,100,
231,11,428,61,62,1118,0,0,0,560,284,1192,153,279,279,284,0,61,0,61,0,0,42,0,50,11,116,113,628,0,0,61,223,258,11,272,1325,0,55,493,235,22,0,226,0,0,561,856,693,1453,22,0,0,224,709,238,0,51,
32,15,386,61,62,1146,0,0,0,523,285,1274,157,275,275,285,0,61,0,63,0,0,76,0,104,0,115,130,594,0,0,63,222,291,15,257,1366,0,62,506,226,0,0,174,0,0,502,932,726,1600,0,0,0,213,634,214,0,85,
211,13,386,61,67,1144,0,0,0,517,285,1192,152,254,272,285,0,61,0,62,0,0,46,0,45,0,128,141,574,0,0,62,223,241,13,270,1423,0,40,587,223,0,0,191,0,0,506,711,729,1306,0,0,0,232,649,247,0,66,
212,16,489,65,66,1227,0,0,0,617,290,1221,157,310,310,290,0,65,0,66,0,0,95,0,77,23,120,128,801,7,0,66,224,210,16,318,1470,0,73,534,267,25,0,276,0,0,726,735,648,1349,32,0,0,237,796,249,0,120,
202,12,431,64,67,1169,0,0,0,574,287,1181,154,291,291,287,0,64,0,66,0,0,61,0,87,0,123,135,623,0,0,66,221,235,12,266,1389,0,73,517,230,0,0,218,0,0,541,818,685,1401,0,0,0,218,714,216,0,54,
121,11,357,65,66,1157,0,0,0,572,288,1194,151,283,283,288,0,65,0,63,0,0,61,0,60,7,130,125,661,0,0,63,225,259,11,278,1360,0,23,497,229,14,0,241,0,0,614,792,702,1388,14,0,0,260,646,239,0,75,
321,14,344,63,65,1148,0,0,0,534,283,1241,151,271,271,283,0,63,0,62,0,0,57,0,86,0,111,125,583,0,0,62,221,224,14,313,1391,0,28,539,251,0,0,176,0,0,484,803,672,1446,0,0,0,243,607,270,0,78,
102,13,454,68,64,1233,0,0,0,618,292,1253,155,308,308,292,0,68,0,71,0,0,101,0,69,13,128,115,741,0,0,71,221,197,13,362,1458,0,42,521,293,26,0,250,0,0,661,810,645,1464,26,0,0,266,764,287,0,120,
232,18,374,67,64,1101,0,0,0,565,286,1178,154,292,292,286,0,67,0,63,0,0,57,0,45,11,110,116,683,0,0,63,223,238,18,323,1281,0,46,480,278,22,0,248,0,0,595,801,661,1381,22,0,0,246,647,299,0,62,
221,12,377,71,67,1127,0,0,0,504,290,1161,158,266,266,290,0,71,0,63,0,0,51,0,76,0,126,138,623,0,0,63,227,299,12,286,1340,0,71,506,253,0,0,205,0,0,549,827,757,1383,0,0,0,195,615,231,0,68,
222,18,456,64,65,1178,0,0,0,639,287,1284,156,315,315,287,0,64,0,62,0,0,105,0,115,12,114,136,629,6,0,62,225,189,18,289,1399,0,48,513,242,6,0,219,0,0,562,833,627,1513,12,0,0,267,780,258,0,89,
