TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,54,0,0,8,5,0,0,0,0,190,0,14,0,0,0,2,12,0,0,54,0,0,52,0,422,0,0,0,0,0,0,233,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,28,0,0,0,0,0,0,64,0,0,5,14,0,0,0,0,178,0,20,0,0,0,14,0,0,0,57,0,0,58,0,477,0,0,0,0,0,0,209,0,0,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,75,0,0,27,0,0,0,0,0,173,0,11,0,0,0,6,0,0,0,39,0,0,61,0,431,0,0,0,0,0,0,232,0,0,
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,9,0,0,0,0,0,183,0,10,0,0,0,9,7,0,0,54,0,0,35,0,424,0,0,0,0,0,0,255,0,0,
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,76,0,0,13,0,0,0,0,0,212,0,16,0,0,0,0,0,0,0,24,0,0,79,0,462,0,0,0,0,0,0,182,0,0,
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,19,11,0,0,0,0,205,0,16,0,0,0,2,0,0,0,35,0,0,51,0,453,0,0,0,0,0,0,262,0,0,
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,17,5,0,0,0,0,141,0,26,0,0,0,12,0,0,0,26,0,0,54,0,436,0,0,0,0,0,0,258,0,0,
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,7,0,104,0,0,0,0,0,0,0,0,222,0,16,0,0,0,11,0,0,0,29,0,0,9,0,407,0,0,0,0,0,0,248,0,8,
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,61,0,0,22,6,0,0,0,0,188,0,6,0,0,0,2,8,0,0,30,0,0,27,0,403,0,0,0,0,0,0,310,0,0,
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,39,0,0,9,17,0,0,0,0,157,0,6,0,0,0,6,0,0,0,21,0,0,39,0,479,0,0,0,0,0,0,284,0,0,
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,54,0,0,10,20,0,0,0,0,263,0,10,0,0,0,20,7,0,0,48,0,0,37,0,386,0,0,0,0,0,0,242,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,72,0,0,18,16,0,0,0,0,159,0,0,9,0,0,6,0,0,0,54,0,0,48,0,447,0,0,0,0,0,0,232,0,0,
312,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,51,0,0,29,10,0,0,0,0,190,0,0,0,0,0,2,2,0,0,30,0,0,45,0,470,0,0,0,0,0,0,222,0,0,
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,40,0,0,0,10,0,0,0,0,176,0,8,0,0,0,10,0,0,0,44,0,0,73,0,414,0,0,0,0,0,0,281,0,0,
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,65,0,12,6,10,0,0,0,0,145,0,0,0,0,0,4,16,0,0,33,0,0,46,0,498,0,0,0,0,0,0,255,0,0,
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,65,0,0,9,0,0,0,0,0,194,0,8,0,0,0,14,0,0,0,72,0,0,47,0,442,0,0,0,0,0,0,222,0,0,
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,74,0,0,6,5,0,0,0,0,174,0,21,0,0,0,5,0,7,0,9,0,0,39,0,455,0,0,0,0,0,0,246,0,0,
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,179,0,0,0,0,0,4,10,0,0,42,0,0,113,0,458,0,2,0,0,0,0,196,0,0,
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,28,0,0,0,0,150,0,8,0,0,0,0,10,0,0,50,0,0,64,0,436,0,0,0,0,0,0,184,0,0,
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,28,0,12,7,17,0,0,0,0,225,0,0,0,0,0,8,10,0,0,20,0,0,55,0,396,0,0,0,0,0,0,309,0,0,
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,34,0,14,9,14,0,0,0,0,176,0,17,0,0,0,4,0,0,0,33,0,0,56,0,436,0,0,0,0,0,0,238,0,0,
