TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
842,15,457,62,62,1152,0,0,0,560,288,1222,151,297,297,288,0,62,0,67,0,0,96,0,11,0,117,118,599,0,0,67,221,58,15,302,1318,0,87,450,237,0,0,149,0,0,480,821,260,1448,0,0,0,210,720,0,0,109,
952,12,345,63,64,1073,0,0,0,551,279,1216,153,260,265,279,0,48,0,61,0,0,78,0,19,0,107,110,652,0,0,61,218,74,12,288,1271,0,36,476,276,0,0,198,0,0,532,877,227,1497,0,0,0,231,629,0,0,65,
941,14,335,65,61,1123,0,0,0,533,284,1151,152,252,263,284,0,48,0,62,0,0,75,0,16,7,104,118,553,0,0,62,222,77,14,229,1343,0,26,513,176,14,0,169,0,0,474,774,234,1329,14,0,0,237,605,0,0,97,
862,14,394,62,66,1138,0,0,0,574,288,1161,152,291,291,288,0,55,0,61,0,0,118,0,0,0,121,122,621,0,0,61,227,51,14,307,1321,0,58,471,225,0,0,141,0,0,490,849,266,1411,0,0,0,233,677,8,0,139,
962,12,406,61,62,1209,0,0,0,585,287,1190,154,296,296,287,0,43,0,65,0,0,70,0,20,9,105,111,628,0,0,65,222,45,12,292,1434,0,39,512,246,18,0,180,0,0,513,786,213,1373,18,0,0,257,695,17,0,70,
961,12,448,67,69,1199,0,0,0,605,292,1185,151,303,305,292,0,62,0,67,0,0,142,0,58,3,131,137,631,0,0,67,225,65,12,276,1405,0,64,496,210,6,0,129,0,0,481,829,223,1421,6,0,0,241,748,7,0,135,
981,17,390,65,67,1156,0,0,0,534,291,1228,152,272,272,291,0,54,0,67,0,0,61,0,8,0,121,124,567,0,0,67,224,77,17,289,1381,0,60,515,227,0,0,132,0,0,442,851,268,1484,0,0,0,212,652,7,0,80,
1001,14,378,67,61,1224,0,0,0,567,285,1245,158,286,286,285,0,61,0,62,0,0,81,0,22,0,122,128,696,0,0,62,223,59,14,339,1455,0,50,514,283,0,0,165,0,0,548,803,238,1441,0,0,0,236,659,0,0,98,
971,12,557,71,67,1215,0,0,0,573,295,1180,156,309,309,295,0,71,0,66,0,0,69,0,16,0,138,128,634,0,0,66,229,78,12,305,1415,0,112,493,245,0,0,156,0,0,507,743,206,1321,0,0,0,197,821,8,0,82,
9101,17,346,63,63,1178,0,0,0,520,291,1215,156,281,281,291,0,61,0,65,0,0,87,0,28,0,124,135,720,0,0,65,226,87,17,315,1388,0,49,499,255,0,0,186,0,0,589,825,206,1435,0,0,0,232,585,0,0,100,
991,11,533,63,64,1151,0,0,0,615,290,1184,156,316,316,290,0,54,0,67,0,0,183,0,56,1,118,104,603,0,0,67,223,73,11,254,1311,0,111,449,191,2,0,152,0,0,489,790,248,1372,2,0,0,216,821,0,0,158,
982,15,441,67,69,1180,6,0,0,596,277,1209,151,302,302,277,0,57,0,62,0,0,112,0,39,0,126,141,666,0,0,62,215,41,15,320,1412,0,50,512,257,0,0,155,0,0,522,796,179,1410,0,0,0,252,735,9,0,118,
992,12,432,65,68,1154,0,0,0,640,290,1209,159,320,320,290,0,56,0,69,0,0,119,0,36,6,121,126,660,0,0,69,221,41,12,315,1355,0,32,490,243,12,0,216,0,0,562,799,206,1404,12,0,0,288,752,0,0,131,
972,11,432,62,64,1161,0,0,0,521,293,1180,154,285,285,293,0,53,0,65,0,0,77,0,17,0,117,128,627,0,0,65,228,45,11,271,1387,0,71,518,232,0,0,182,0,0,511,719,189,1303,0,0,0,214,668,0,0,91,
771,15,521,61,64,1162,0,0,0,590,289,1214,152,318,318,289,0,51,0,62,0,0,60,0,25,0,99,114,742,0,0,62,227,54,15,317,1348,0,86,474,261,0,0,201,0,0,611,810,221,1429,0,0,0,232,793,7,0,76,
822,13,415,65,61,1117,0,0,0,531,288,1178,159,278,278,288,0,40,0,64,0,0,54,0,7,10,101,101,628,0,0,64,224,68,13,276,1331,0,92,500,227,20,0,192,0,0,534,833,294,1411,20,0,0,186,668,0,0,97,
901,14,335,64,65,1169,0,0,0,492,297,1216,160,254,254,297,0,53,0,69,0,0,29,0,0,8,118,130,709,0,0,69,228,57,14,299,1402,0,32,524,274,16,0,209,0,0,590,863,306,1478,16,0,0,222,573,10,0,39,
931,11,356,61,61,1132,0,0,0,561,289,1199,155,271,271,289,0,47,0,63,0,0,27,0,12,7,108,119,664,0,0,63,226,29,11,291,1388,0,37,543,250,14,0,204,0,0,557,784,230,1385,14,0,0,234,646,0,0,51,
911,14,445,63,66,1200,0,0,0,678,296,1192,156,328,338,296,0,63,0,68,0,0,23,0,12,0,123,131,756,0,0,68,228,33,14,349,1366,0,57,460,313,0,0,219,0,0,629,829,201,1423,0,0,0,281,785,0,0,53,
8102,14,487,61,64,1257,0,0,0,602,292,1218,151,298,298,292,0,61,0,69,0,0,121,0,24,0,125,139,554,0,0,69,223,58,14,227,1477,0,100,511,160,0,0,184,0,0,455,772,193,1392,0,0,0,206,783,0,0,117,
