TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,43,0,0,2,23,0,0,0,0,231,0,8,0,0,0,16,0,0,0,35,0,0,39,0,439,0,0,0,0,0,0,246,0,6,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,62,0,10,0,14,0,0,0,0,141,0,6,0,0,0,26,0,0,0,5,0,0,50,0,443,0,0,0,0,0,0,290,0,0,
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,60,0,8,10,8,0,0,0,0,153,0,2,0,0,0,4,0,0,0,37,0,0,57,0,477,0,0,0,0,0,0,250,0,0,
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,44,0,0,0,15,0,0,0,0,179,0,0,0,0,0,12,0,0,0,22,0,0,41,0,472,0,0,0,0,0,0,289,0,0,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,31,0,0,5,33,0,0,0,0,188,0,18,0,0,0,2,10,0,0,36,0,0,34,0,422,0,0,0,0,0,0,293,0,0,
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,6,7,0,0,0,0,171,0,0,0,0,0,11,10,0,0,48,0,0,55,0,426,0,0,0,0,0,0,285,0,0,
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,39,0,2,12,8,0,0,0,0,138,0,16,0,0,0,11,6,5,0,39,0,0,66,0,461,0,0,0,0,0,0,270,0,0,
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,38,0,2,10,7,0,0,0,0,166,0,16,0,0,0,6,8,0,0,32,0,0,48,0,441,0,0,0,0,0,0,250,0,0,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,112,0,0,5,25,0,0,0,0,174,0,0,0,0,0,8,0,0,0,57,0,0,9,0,418,0,0,0,0,0,0,223,0,0,
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,94,0,0,7,26,0,0,0,0,228,0,21,0,0,0,2,20,0,0,52,0,0,38,0,395,0,0,0,0,0,0,204,0,0,
71,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,28,0,0,0,0,0,0,47,0,0,10,11,0,0,0,0,218,0,8,0,0,0,2,0,0,0,42,0,0,34,0,400,0,0,0,0,0,0,256,0,0,
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,55,0,0,17,0,0,0,0,0,149,0,20,0,0,0,17,0,0,0,48,0,0,66,0,460,0,0,0,0,0,0,233,0,0,
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,99,0,14,13,21,0,0,0,0,182,0,14,0,0,0,4,0,0,0,37,0,0,63,0,401,0,0,0,0,0,0,225,0,0,
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,58,0,8,0,4,0,0,0,0,139,0,12,0,0,0,12,0,0,0,18,0,0,47,0,492,0,0,0,0,0,0,267,0,0,
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,47,0,16,9,16,0,0,0,0,173,0,0,0,0,0,12,0,0,0,67,0,0,40,0,392,0,0,0,0,0,0,273,0,0,
102,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,25,0,0,0,0,0,0,86,0,8,0,12,0,0,0,0,194,0,4,0,0,0,0,0,0,0,75,0,0,52,0,383,0,0,0,0,0,0,215,0,0,
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,31,0,8,10,19,0,0,0,0,244,0,21,0,0,0,2,0,0,0,46,0,0,45,0,403,0,0,0,0,0,0,243,0,0,
111,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5,0,0,0,0,0,0,54,0,0,15,0,0,0,0,0,134,0,29,0,0,0,0,0,0,0,49,0,0,74,0,480,0,0,0,0,0,0,227,0,0,
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,87,0,5,17,0,0,0,0,0,157,0,8,0,0,0,0,11,0,0,29,0,0,50,0,471,0,0,0,0,0,0,234,0,0,
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,76,0,0,31,22,0,0,0,0,212,0,24,0,0,0,6,0,0,0,68,0,0,55,0,406,0,0,0,0,0,0,174,0,0,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,54,0,0,0,14,0,0,0,0,159,0,0,0,0,0,2,12,0,0,51,0,0,57,0,473,0,0,0,0,0,0,242,0,0,
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,30,0,0,0,10,0,0,0,0,181,0,14,0,0,0,8,6,0,0,43,0,0,51,0,457,0,0,0,0,0,0,255,0,0,
131,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,79,0,0,0,5,0,0,0,0,214,0,7,0,0,0,2,4,0,0,41,0,0,64,0,448,0,0,0,0,0,0,206,0,0,
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,28,0,0,0,16,0,0,0,0,187,0,0,0,0,0,6,3,0,0,70,0,0,67,0,441,0,0,0,0,0,0,240,0,0,
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,63,0,0,11,14,0,0,0,0,145,0,0,0,0,0,6,14,0,0,75,0,0,57,0,380,0,0,0,0,0,0,298,0,0,
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,10,9,0,0,0,0,165,0,8,0,0,0,2,7,0,0,15,0,0,54,0,444,0,0,0,0,0,0,303,0,0,
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,63,0,0,12,8,0,0,0,0,189,0,16,0,0,0,4,0,0,0,24,0,0,34,0,469,0,0,0,0,0,0,222,0,24,
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,35,0,0,10,4,0,0,0,0,189,0,17,0,0,0,18,10,0,0,36,0,0,50,0,435,0,0,0,0,0,0,269,0,0,
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,104,0,0,0,17,0,0,0,0,178,0,2,0,0,0,6,0,0,0,59,0,0,23,0,433,0,0,0,0,0,0,257,0,0,
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,0,0,20,28,0,0,0,0,179,0,0,0,0,0,2,6,9,0,61,0,0,20,0,453,0,0,0,0,0,0,263,0,0,
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,163,0,14,0,0,0,2,7,0,0,58,0,0,79,0,431,0,0,0,0,0,0,241,0,0,
182,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,56,0,0,3,11,0,0,0,0,254,0,0,0,0,0,16,4,0,0,40,0,0,58,0,352,0,0,0,0,0,0,277,0,0,
