TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
22,18,422,67,70,1185,0,0,0,538,289,1268,162,277,277,289,0,52,0,67,0,0,64,0,7,0,122,140,591,0,0,67,222,74,18,297,1440,0,54,542,226,0,0,119,0,0,442,847,253,1510,0,0,0,223,683,8,0,117,
222,13,427,69,62,1110,0,0,0,526,286,1163,155,276,276,286,0,40,0,63,0,0,112,0,26,0,98,98,560,0,0,63,223,65,13,315,1291,0,71,465,227,0,0,179,0,0,457,872,285,1432,0,0,0,205,677,13,0,140,
11,12,428,68,62,1173,0,0,0,597,288,1217,158,313,313,288,0,40,0,63,0,0,58,0,17,0,96,108,611,0,0,63,225,68,12,266,1355,0,60,470,248,0,0,171,0,0,464,820,255,1437,0,0,0,253,712,0,0,58,
31,15,423,61,64,1184,0,0,0,618,286,1266,154,311,311,286,0,53,0,64,0,0,56,0,8,0,113,124,694,0,0,64,222,75,15,336,1383,0,58,482,273,0,0,221,0,0,571,840,207,1506,0,0,0,253,730,14,0,98,
312,18,461,62,67,1156,0,0,0,659,284,1145,155,337,337,284,0,47,0,62,0,0,174,0,25,0,114,125,671,0,0,62,222,45,18,380,1302,0,75,425,272,0,0,158,0,0,526,782,230,1331,0,0,0,262,783,0,0,192,
34,12,459,61,67,1217,0,0,0,569,288,1178,155,309,309,288,0,57,0,65,0,0,103,0,17,0,120,132,727,0,0,65,223,25,12,369,1419,0,95,488,306,0,0,210,0,0,586,821,209,1400,0,0,0,220,713,11,0,124,
111,14,467,63,66,1162,0,0,0,627,285,1277,155,323,323,285,0,57,0,63,0,0,111,0,19,0,123,125,756,0,0,63,222,37,14,354,1300,0,62,422,269,0,0,188,0,0,612,989,228,1667,0,0,0,261,771,0,0,130,
131,17,537,65,63,1166,0,0,0,552,295,1196,159,306,306,295,0,46,0,67,0,0,96,0,36,1,109,106,588,0,0,67,228,37,17,249,1353,0,101,480,174,2,0,143,0,0,495,818,224,1408,2,0,0,205,783,9,0,84,
12,15,382,63,66,1172,0,0,0,504,285,1237,160,260,260,285,0,32,0,64,0,0,81,0,37,8,86,101,538,0,0,64,221,135,15,273,1409,0,49,521,200,16,0,135,0,0,424,803,293,1431,24,0,0,211,626,0,0,104,
221,21,405,65,68,1129,0,0,0,531,287,1205,152,267,267,287,0,57,0,66,0,0,43,0,4,0,117,126,533,0,0,66,221,78,21,262,1331,0,50,485,220,0,0,141,0,0,421,821,260,1433,0,0,0,217,669,0,0,61,
102,14,397,62,65,1190,0,0,0,510,284,1196,151,268,268,284,0,62,0,63,0,0,49,0,28,0,127,133,712,0,0,63,221,74,14,288,1429,0,76,523,258,0,0,176,0,0,568,805,215,1401,0,0,0,192,639,3,0,60,
232,13,399,61,64,1150,0,0,0,530,290,1198,154,273,273,290,0,50,0,68,0,0,39,0,13,2,114,103,566,0,0,68,222,63,13,240,1347,0,55,484,214,2,0,158,0,0,450,839,258,1441,2,0,0,218,656,0,0,32,
3,18,466,63,63,1193,0,0,0,676,286,1230,158,321,321,286,0,40,0,65,0,0,108,0,41,0,103,121,537,0,0,65,221,90,18,323,1373,0,41,465,231,0,0,151,0,0,427,780,221,1409,0,0,0,285,816,0,0,130,
211,12,394,67,62,1149,0,0,0,592,285,1183,153,278,278,285,0,39,0,61,0,0,60,0,0,0,96,101,659,0,0,61,224,52,12,287,1384,0,36,518,231,0,0,195,0,0,549,714,221,1303,0,0,0,242,708,4,0,79,
201,21,458,70,63,1172,0,0,0,614,283,1194,155,295,304,283,0,70,0,62,0,0,58,0,23,0,133,147,779,0,0,62,221,35,21,346,1384,0,44,495,310,0,0,210,0,0,631,770,197,1365,0,0,0,260,768,0,0,72,
323,12,522,63,61,1112,0,0,0,643,284,1227,152,302,308,284,0,49,0,63,0,0,95,0,32,0,110,110,605,0,0,63,221,93,12,300,1277,0,73,447,224,0,0,149,0,0,487,861,240,1493,0,0,0,235,857,0,0,120,
314,12,354,66,67,1134,0,0,0,546,293,1169,157,278,283,293,0,55,0,62,0,0,40,0,2,0,122,134,699,0,0,62,231,65,12,242,1326,0,45,481,245,0,0,203,0,0,601,867,282,1437,0,0,0,238,617,0,0,31,
