TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,105,0,0,0,16,0,0,0,0,180,0,6,0,0,0,13,0,0,0,44,0,0,42,0,439,0,0,0,0,0,0,217,0,0,
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,37,0,4,13,0,0,0,0,0,242,0,14,0,0,0,4,7,0,0,37,0,0,48,0,403,0,0,0,0,0,0,245,0,0,
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,73,0,12,0,3,0,0,0,0,212,0,18,0,0,0,0,16,0,0,21,0,0,66,0,397,0,0,0,0,0,0,245,0,0,
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,34,0,8,4,26,0,0,0,0,136,0,4,0,0,0,16,3,0,0,34,0,0,81,0,460,0,0,0,0,0,0,260,0,12,
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,61,0,0,7,12,0,0,0,0,197,0,0,0,0,0,18,0,0,0,54,0,0,36,0,356,0,0,0,0,0,0,304,0,0,
34,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,53,0,8,0,11,0,0,0,0,198,0,14,0,0,0,4,3,0,0,15,0,0,42,0,408,0,0,0,0,0,0,305,0,9,
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,58,0,0,12,0,0,0,0,0,202,0,0,0,0,0,2,0,0,0,31,0,0,72,0,397,0,0,0,0,0,0,288,0,8,
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,73,0,0,26,10,0,0,0,0,198,0,0,0,0,0,4,4,0,0,33,0,0,64,0,411,0,0,0,0,0,0,227,0,18,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,35,8,24,0,0,0,0,0,0,174,0,6,0,0,0,2,0,0,0,56,0,0,47,0,494,0,0,0,0,0,0,229,0,0,
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,68,0,8,12,30,0,0,0,0,168,0,9,0,0,0,22,0,0,0,35,0,0,33,0,458,0,0,0,0,0,0,234,0,0,
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,8,8,0,0,0,0,157,0,12,0,0,0,0,0,0,0,18,0,0,65,0,487,0,0,0,0,0,0,253,0,0,
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,53,0,0,29,9,0,0,0,0,205,0,7,0,0,0,6,20,0,0,11,0,0,50,0,428,0,4,0,0,0,0,240,0,0,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,23,0,0,0,0,8,0,73,0,0,0,17,0,0,0,0,141,0,10,0,0,0,2,0,0,0,24,0,0,39,0,458,0,0,0,0,0,0,281,0,0,
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,30,0,10,7,2,0,0,0,0,189,0,0,0,0,0,4,12,0,0,43,0,0,68,0,433,0,0,0,0,0,0,234,0,8,
201,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,26,0,0,7,9,0,0,0,0,201,0,16,0,0,0,0,0,0,0,42,0,0,48,0,454,0,0,0,0,0,0,309,0,0,
323,0,0,0,0,0,0,0,0,14,0,0,0,6,0,0,0,14,0,0,0,0,0,0,79,0,0,12,6,0,0,0,0,148,0,12,0,0,0,12,0,0,0,34,0,0,57,0,431,0,0,0,0,0,0,245,0,0,
314,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,55,0,0,0,22,0,0,0,0,236,0,26,0,0,0,8,0,0,0,47,0,0,57,0,402,0,0,0,0,0,0,221,0,0,
