TRIALNO,COST_WEIGHT,RISK_WEIGHT,DISTANCE_WEIGHT,SPEED_WEIGHT,POP_WEIGHT,HEU_WEIGHT,TOTAL_POP,ROAD_DEATH_PROB,
1131,0.10,1.30,0.10,0.10,1.90,0.000000052,1000,0.00,
1141,0.10,1.40,0.10,0.10,1.90,0.000000052,1000,0.00,
1112,0.10,1.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1162,0.10,1.60,0.10,0.10,1.90,0.000000052,1000,0.00,
1151,0.10,1.50,0.10,0.10,1.90,0.000000052,1000,0.00,
1152,0.10,1.50,0.10,0.10,1.90,0.000000052,1000,0.00,
1142,0.10,1.40,0.10,0.10,1.90,0.000000052,1000,0.00,
1171,0.10,1.70,0.10,0.10,1.90,0.000000052,1000,0.00,
1181,0.10,1.80,0.10,0.10,1.90,0.000000052,1000,0.00,
1161,0.10,1.60,0.10,0.10,1.90,0.000000052,1000,0.00,
1191,0.10,1.90,0.10,0.10,1.90,0.000000052,1000,0.00,
1201,0.10,2.00,0.10,0.10,1.90,0.000000052,1000,0.00,
1132,0.10,1.30,0.10,0.10,1.90,0.000000052,1000,0.00,
201,0.10,0.00,0.10,0.10,1.80,0.000000052,1000,0.00,
1172,0.10,1.70,0.10,0.10,1.90,0.000000052,1000,0.00,
202,0.10,0.00,0.10,0.10,1.80,0.000000052,1000,0.00,
1192,0.10,1.90,0.10,0.10,1.90,0.000000052,1000,0.00,
1202,0.10,2.00,0.10,0.10,1.90,0.000000052,1000,0.00,
212,0.10,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
221,0.10,0.20,0.10,0.10,1.80,0.000000052,1000,0.00,
232,0.10,0.30,0.10,0.10,1.80,0.000000052,1000,0.00,
222,0.10,0.20,0.10,0.10,1.80,0.000000052,1000,0.00,
252,0.10,0.50,0.10,0.10,1.80,0.000000052,1000,0.00,
242,0.10,0.40,0.10,0.10,1.80,0.000000052,1000,0.00,
262,0.10,0.60,0.10,0.10,1.80,0.000000052,1000,0.00,
271,0.10,0.70,0.10,0.10,1.80,0.000000052,1000,0.00,
291,0.10,0.90,0.10,0.10,1.80,0.000000052,1000,0.00,
272,0.10,0.70,0.10,0.10,1.80,0.000000052,1000,0.00,
281,0.10,0.80,0.10,0.10,1.80,0.000000052,1000,0.00,
2142,0.10,1.40,0.10,0.10,1.80,0.000000052,1000,0.00,
282,0.10,0.80,0.10,0.10,1.80,0.000000052,1000,0.00,
2162,0.10,1.60,0.10,0.10,1.80,0.000000052,1000,0.00,
2132,0.10,1.30,0.10,0.10,1.80,0.000000052,1000,0.00,
2101,0.10,1.00,0.10,0.10,1.80,0.000000052,1000,0.00,
2111,0.10,1.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2121,0.10,1.20,0.10,0.10,1.80,0.000000052,1000,0.00,
2191,0.10,1.90,0.10,0.10,1.80,0.000000052,1000,0.00,
2152,0.10,1.50,0.10,0.10,1.80,0.000000052,1000,0.00,
292,0.10,0.90,0.10,0.10,1.80,0.000000052,1000,0.00,
211,0.10,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2141,0.10,1.40,0.10,0.10,1.80,0.000000052,1000,0.00,
2151,0.10,1.50,0.10,0.10,1.80,0.000000052,1000,0.00,
2161,0.10,1.60,0.10,0.10,1.80,0.000000052,1000,0.00,
2172,0.10,1.70,0.10,0.10,1.80,0.000000052,1000,0.00,
231,0.10,0.30,0.10,0.10,1.80,0.000000052,1000,0.00,
2182,0.10,1.80,0.10,0.10,1.80,0.000000052,1000,0.00,
2171,0.10,1.70,0.10,0.10,1.80,0.000000052,1000,0.00,
2112,0.10,1.10,0.10,0.10,1.80,0.000000052,1000,0.00,
241,0.10,0.40,0.10,0.10,1.80,0.000000052,1000,0.00,
2102,0.10,1.00,0.10,0.10,1.80,0.000000052,1000,0.00,
261,0.10,0.60,0.10,0.10,1.80,0.000000052,1000,0.00,
2122,0.10,1.20,0.10,0.10,1.80,0.000000052,1000,0.00,
251,0.10,0.50,0.10,0.10,1.80,0.000000052,1000,0.00,
2181,0.10,1.80,0.10,0.10,1.80,0.000000052,1000,0.00,
311,0.10,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
2201,0.10,2.00,0.10,0.10,1.80,0.000000052,1000,0.00,
301,0.10,0.00,0.10,0.10,1.70,0.000000052,1000,0.00,
321,0.10,0.20,0.10,0.10,1.70,0.000000052,1000,0.00,
312,0.10,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
2131,0.10,1.30,0.10,0.10,1.80,0.000000052,1000,0.00,
2192,0.10,1.90,0.10,0.10,1.80,0.000000052,1000,0.00,
302,0.10,0.00,0.10,0.10,1.70,0.000000052,1000,0.00,
2202,0.10,2.00,0.10,0.10,1.80,0.000000052,1000,0.00,
332,0.10,0.30,0.10,0.10,1.70,0.000000052,1000,0.00,
341,0.10,0.40,0.10,0.10,1.70,0.000000052,1000,0.00,
352,0.10,0.50,0.10,0.10,1.70,0.000000052,1000,0.00,
331,0.10,0.30,0.10,0.10,1.70,0.000000052,1000,0.00,
361,0.10,0.60,0.10,0.10,1.70,0.000000052,1000,0.00,
351,0.10,0.50,0.10,0.10,1.70,0.000000052,1000,0.00,
371,0.10,0.70,0.10,0.10,1.70,0.000000052,1000,0.00,
381,0.10,0.80,0.10,0.10,1.70,0.000000052,1000,0.00,
392,0.10,0.90,0.10,0.10,1.70,0.000000052,1000,0.00,
391,0.10,0.90,0.10,0.10,1.70,0.000000052,1000,0.00,
322,0.10,0.20,0.10,0.10,1.70,0.000000052,1000,0.00,
3102,0.10,1.00,0.10,0.10,1.70,0.000000052,1000,0.00,
372,0.10,0.70,0.10,0.10,1.70,0.000000052,1000,0.00,
3122,0.10,1.20,0.10,0.10,1.70,0.000000052,1000,0.00,
382,0.10,0.80,0.10,0.10,1.70,0.000000052,1000,0.00,
3121,0.10,1.20,0.10,0.10,1.70,0.000000052,1000,0.00,
3111,0.10,1.10,0.10,0.10,1.70,0.000000052,1000,0.00,
3142,0.10,1.40,0.10,0.10,1.70,0.000000052,1000,0.00,
3151,0.10,1.50,0.10,0.10,1.70,0.000000052,1000,0.00,
3141,0.10,1.40,0.10,0.10,1.70,0.000000052,1000,0.00,
342,0.10,0.40,0.10,0.10,1.70,0.000000052,1000,0.00,
3131,0.10,1.30,0.10,0.10,1.70,0.000000052,1000,0.00,
3152,0.10,1.50,0.10,0.10,1.70,0.000000052,1000,0.00,
3172,0.10,1.70,0.10,0.10,1.70,0.000000052,1000,0.00,
3101,0.10,1.00,0.10,0.10,1.70,0.000000052,1000,0.00,
3161,0.10,1.60,0.10,0.10,1.70,0.000000052,1000,0.00,
3171,0.10,1.70,0.10,0.10,1.70,0.000000052,1000,0.00,
3132,0.10,1.30,0.10,0.10,1.70,0.000000052,1000,0.00,
3181,0.10,1.80,0.10,0.10,1.70,0.000000052,1000,0.00,
3162,0.10,1.60,0.10,0.10,1.70,0.000000052,1000,0.00,
3182,0.10,1.80,0.10,0.10,1.70,0.000000052,1000,0.00,
441,0.10,0.40,0.10,0.10,1.60,0.000000052,1000,0.00,
422,0.10,0.20,0.10,0.10,1.60,0.000000052,1000,0.00,
411,0.10,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
431,0.10,0.30,0.10,0.10,1.60,0.000000052,1000,0.00,
421,0.10,0.20,0.10,0.10,1.60,0.000000052,1000,0.00,
3191,0.10,1.90,0.10,0.10,1.70,0.000000052,1000,0.00,
442,0.10,0.40,0.10,0.10,1.60,0.000000052,1000,0.00,
492,0.10,0.90,0.10,0.10,1.60,0.000000052,1000,0.00,
491,0.10,0.90,0.10,0.10,1.60,0.000000052,1000,0.00,
462,0.10,0.60,0.10,0.10,1.60,0.000000052,1000,0.00,
4112,0.10,1.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4102,0.10,1.00,0.10,0.10,1.60,0.000000052,1000,0.00,
3201,0.10,2.00,0.10,0.10,1.70,0.000000052,1000,0.00,
412,0.10,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
432,0.10,0.30,0.10,0.10,1.60,0.000000052,1000,0.00,
4101,0.10,1.00,0.10,0.10,1.60,0.000000052,1000,0.00,
402,0.10,0.00,0.10,0.10,1.60,0.000000052,1000,0.00,
452,0.10,0.50,0.10,0.10,1.60,0.000000052,1000,0.00,
481,0.10,0.80,0.10,0.10,1.60,0.000000052,1000,0.00,
461,0.10,0.60,0.10,0.10,1.60,0.000000052,1000,0.00,
4111,0.10,1.10,0.10,0.10,1.60,0.000000052,1000,0.00,
471,0.10,0.70,0.10,0.10,1.60,0.000000052,1000,0.00,
3202,0.10,2.00,0.10,0.10,1.70,0.000000052,1000,0.00,
401,0.10,0.00,0.10,0.10,1.60,0.000000052,1000,0.00,
472,0.10,0.70,0.10,0.10,1.60,0.000000052,1000,0.00,
3192,0.10,1.90,0.10,0.10,1.70,0.000000052,1000,0.00,
482,0.10,0.80,0.10,0.10,1.60,0.000000052,1000,0.00,
4131,0.10,1.30,0.10,0.10,1.60,0.000000052,1000,0.00,
4141,0.10,1.40,0.10,0.10,1.60,0.000000052,1000,0.00,
4152,0.10,1.50,0.10,0.10,1.60,0.000000052,1000,0.00,
4151,0.10,1.50,0.10,0.10,1.60,0.000000052,1000,0.00,
4162,0.10,1.60,0.10,0.10,1.60,0.000000052,1000,0.00,
4192,0.10,1.90,0.10,0.10,1.60,0.000000052,1000,0.00,
4201,0.10,2.00,0.10,0.10,1.60,0.000000052,1000,0.00,
4182,0.10,1.80,0.10,0.10,1.60,0.000000052,1000,0.00,
4191,0.10,1.90,0.10,0.10,1.60,0.000000052,1000,0.00,
4181,0.10,1.80,0.10,0.10,1.60,0.000000052,1000,0.00,
4121,0.10,1.20,0.10,0.10,1.60,0.000000052,1000,0.00,
501,0.10,0.00,0.10,0.10,1.50,0.000000052,1000,0.00,
4172,0.10,1.70,0.10,0.10,1.60,0.000000052,1000,0.00,
4202,0.10,2.00,0.10,0.10,1.60,0.000000052,1000,0.00,
502,0.10,0.00,0.10,0.10,1.50,0.000000052,1000,0.00,
511,0.10,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
512,0.10,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
521,0.10,0.20,0.10,0.10,1.50,0.000000052,1000,0.00,
4122,0.10,1.20,0.10,0.10,1.60,0.000000052,1000,0.00,
531,0.10,0.30,0.10,0.10,1.50,0.000000052,1000,0.00,
4171,0.10,1.70,0.10,0.10,1.60,0.000000052,1000,0.00,
541,0.10,0.40,0.10,0.10,1.50,0.000000052,1000,0.00,
551,0.10,0.50,0.10,0.10,1.50,0.000000052,1000,0.00,
561,0.10,0.60,0.10,0.10,1.50,0.000000052,1000,0.00,
571,0.10,0.70,0.10,0.10,1.50,0.000000052,1000,0.00,
4142,0.10,1.40,0.10,0.10,1.60,0.000000052,1000,0.00,
562,0.10,0.60,0.10,0.10,1.50,0.000000052,1000,0.00,
581,0.10,0.80,0.10,0.10,1.50,0.000000052,1000,0.00,
4132,0.10,1.30,0.10,0.10,1.60,0.000000052,1000,0.00,
5101,0.10,1.00,0.10,0.10,1.50,0.000000052,1000,0.00,
591,0.10,0.90,0.10,0.10,1.50,0.000000052,1000,0.00,
5121,0.10,1.20,0.10,0.10,1.50,0.000000052,1000,0.00,
5131,0.10,1.30,0.10,0.10,1.50,0.000000052,1000,0.00,
592,0.10,0.90,0.10,0.10,1.50,0.000000052,1000,0.00,
5102,0.10,1.00,0.10,0.10,1.50,0.000000052,1000,0.00,
5151,0.10,1.50,0.10,0.10,1.50,0.000000052,1000,0.00,
5112,0.10,1.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5122,0.10,1.20,0.10,0.10,1.50,0.000000052,1000,0.00,
5141,0.10,1.40,0.10,0.10,1.50,0.000000052,1000,0.00,
572,0.10,0.70,0.10,0.10,1.50,0.000000052,1000,0.00,
582,0.10,0.80,0.10,0.10,1.50,0.000000052,1000,0.00,
5162,0.10,1.60,0.10,0.10,1.50,0.000000052,1000,0.00,
5142,0.10,1.40,0.10,0.10,1.50,0.000000052,1000,0.00,
5152,0.10,1.50,0.10,0.10,1.50,0.000000052,1000,0.00,
5111,0.10,1.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5132,0.10,1.30,0.10,0.10,1.50,0.000000052,1000,0.00,
532,0.10,0.30,0.10,0.10,1.50,0.000000052,1000,0.00,
5172,0.10,1.70,0.10,0.10,1.50,0.000000052,1000,0.00,
522,0.10,0.20,0.10,0.10,1.50,0.000000052,1000,0.00,
5182,0.10,1.80,0.10,0.10,1.50,0.000000052,1000,0.00,
542,0.10,0.40,0.10,0.10,1.50,0.000000052,1000,0.00,
5192,0.10,1.90,0.10,0.10,1.50,0.000000052,1000,0.00,
552,0.10,0.50,0.10,0.10,1.50,0.000000052,1000,0.00,
5161,0.10,1.60,0.10,0.10,1.50,0.000000052,1000,0.00,
5181,0.10,1.80,0.10,0.10,1.50,0.000000052,1000,0.00,
5171,0.10,1.70,0.10,0.10,1.50,0.000000052,1000,0.00,
5202,0.10,2.00,0.10,0.10,1.50,0.000000052,1000,0.00,
5191,0.10,1.90,0.10,0.10,1.50,0.000000052,1000,0.00,
601,0.10,0.00,0.10,0.10,1.40,0.000000052,1000,0.00,
602,0.10,0.00,0.10,0.10,1.40,0.000000052,1000,0.00,
611,0.10,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
631,0.10,0.30,0.10,0.10,1.40,0.000000052,1000,0.00,
621,0.10,0.20,0.10,0.10,1.40,0.000000052,1000,0.00,
642,0.10,0.40,0.10,0.10,1.40,0.000000052,1000,0.00,
641,0.10,0.40,0.10,0.10,1.40,0.000000052,1000,0.00,
651,0.10,0.50,0.10,0.10,1.40,0.000000052,1000,0.00,
652,0.10,0.50,0.10,0.10,1.40,0.000000052,1000,0.00,
671,0.10,0.70,0.10,0.10,1.40,0.000000052,1000,0.00,
681,0.10,0.80,0.10,0.10,1.40,0.000000052,1000,0.00,
661,0.10,0.60,0.10,0.10,1.40,0.000000052,1000,0.00,
662,0.10,0.60,0.10,0.10,1.40,0.000000052,1000,0.00,
672,0.10,0.70,0.10,0.10,1.40,0.000000052,1000,0.00,
691,0.10,0.90,0.10,0.10,1.40,0.000000052,1000,0.00,
5201,0.10,2.00,0.10,0.10,1.50,0.000000052,1000,0.00,
6111,0.10,1.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6102,0.10,1.00,0.10,0.10,1.40,0.000000052,1000,0.00,
612,0.10,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
692,0.10,0.90,0.10,0.10,1.40,0.000000052,1000,0.00,
622,0.10,0.20,0.10,0.10,1.40,0.000000052,1000,0.00,
632,0.10,0.30,0.10,0.10,1.40,0.000000052,1000,0.00,
6112,0.10,1.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6101,0.10,1.00,0.10,0.10,1.40,0.000000052,1000,0.00,
6141,0.10,1.40,0.10,0.10,1.40,0.000000052,1000,0.00,
6142,0.10,1.40,0.10,0.10,1.40,0.000000052,1000,0.00,
6152,0.10,1.50,0.10,0.10,1.40,0.000000052,1000,0.00,
6132,0.10,1.30,0.10,0.10,1.40,0.000000052,1000,0.00,
6161,0.10,1.60,0.10,0.10,1.40,0.000000052,1000,0.00,
6122,0.10,1.20,0.10,0.10,1.40,0.000000052,1000,0.00,
6192,0.10,1.90,0.10,0.10,1.40,0.000000052,1000,0.00,
6131,0.10,1.30,0.10,0.10,1.40,0.000000052,1000,0.00,
6201,0.10,2.00,0.10,0.10,1.40,0.000000052,1000,0.00,
6191,0.10,1.90,0.10,0.10,1.40,0.000000052,1000,0.00,
6172,0.10,1.70,0.10,0.10,1.40,0.000000052,1000,0.00,
6182,0.10,1.80,0.10,0.10,1.40,0.000000052,1000,0.00,
732,0.10,0.30,0.10,0.10,1.30,0.000000052,1000,0.00,
711,0.10,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
731,0.10,0.30,0.10,0.10,1.30,0.000000052,1000,0.00,
741,0.10,0.40,0.10,0.10,1.30,0.000000052,1000,0.00,
752,0.10,0.50,0.10,0.10,1.30,0.000000052,1000,0.00,
751,0.10,0.50,0.10,0.10,1.30,0.000000052,1000,0.00,
6151,0.10,1.50,0.10,0.10,1.40,0.000000052,1000,0.00,
781,0.10,0.80,0.10,0.10,1.30,0.000000052,1000,0.00,
722,0.10,0.20,0.10,0.10,1.30,0.000000052,1000,0.00,
6171,0.10,1.70,0.10,0.10,1.40,0.000000052,1000,0.00,
761,0.10,0.60,0.10,0.10,1.30,0.000000052,1000,0.00,
771,0.10,0.70,0.10,0.10,1.30,0.000000052,1000,0.00,
702,0.10,0.00,0.10,0.10,1.30,0.000000052,1000,0.00,
742,0.10,0.40,0.10,0.10,1.30,0.000000052,1000,0.00,
762,0.10,0.60,0.10,0.10,1.30,0.000000052,1000,0.00,
772,0.10,0.70,0.10,0.10,1.30,0.000000052,1000,0.00,
7101,0.10,1.00,0.10,0.10,1.30,0.000000052,1000,0.00,
791,0.10,0.90,0.10,0.10,1.30,0.000000052,1000,0.00,
7121,0.10,1.20,0.10,0.10,1.30,0.000000052,1000,0.00,
7111,0.10,1.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7102,0.10,1.00,0.10,0.10,1.30,0.000000052,1000,0.00,
7112,0.10,1.10,0.10,0.10,1.30,0.000000052,1000,0.00,
792,0.10,0.90,0.10,0.10,1.30,0.000000052,1000,0.00,
7122,0.10,1.20,0.10,0.10,1.30,0.000000052,1000,0.00,
782,0.10,0.80,0.10,0.10,1.30,0.000000052,1000,0.00,
7131,0.10,1.30,0.10,0.10,1.30,0.000000052,1000,0.00,
7141,0.10,1.40,0.10,0.10,1.30,0.000000052,1000,0.00,
7132,0.10,1.30,0.10,0.10,1.30,0.000000052,1000,0.00,
7142,0.10,1.40,0.10,0.10,1.30,0.000000052,1000,0.00,
7152,0.10,1.50,0.10,0.10,1.30,0.000000052,1000,0.00,
7171,0.10,1.70,0.10,0.10,1.30,0.000000052,1000,0.00,
7161,0.10,1.60,0.10,0.10,1.30,0.000000052,1000,0.00,
7162,0.10,1.60,0.10,0.10,1.30,0.000000052,1000,0.00,
7172,0.10,1.70,0.10,0.10,1.30,0.000000052,1000,0.00,
7191,0.10,1.90,0.10,0.10,1.30,0.000000052,1000,0.00,
7182,0.10,1.80,0.10,0.10,1.30,0.000000052,1000,0.00,
7192,0.10,1.90,0.10,0.10,1.30,0.000000052,1000,0.00,
811,0.10,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
821,0.10,0.20,0.10,0.10,1.20,0.000000052,1000,0.00,
831,0.10,0.30,0.10,0.10,1.20,0.000000052,1000,0.00,
841,0.10,0.40,0.10,0.10,1.20,0.000000052,1000,0.00,
871,0.10,0.70,0.10,0.10,1.20,0.000000052,1000,0.00,
861,0.10,0.60,0.10,0.10,1.20,0.000000052,1000,0.00,
881,0.10,0.80,0.10,0.10,1.20,0.000000052,1000,0.00,
7201,0.10,2.00,0.10,0.10,1.30,0.000000052,1000,0.00,
851,0.10,0.50,0.10,0.10,1.20,0.000000052,1000,0.00,
822,0.10,0.20,0.10,0.10,1.20,0.000000052,1000,0.00,
7202,0.10,2.00,0.10,0.10,1.30,0.000000052,1000,0.00,
801,0.10,0.00,0.10,0.10,1.20,0.000000052,1000,0.00,
802,0.10,0.00,0.10,0.10,1.20,0.000000052,1000,0.00,
7181,0.10,1.80,0.10,0.10,1.30,0.000000052,1000,0.00,
891,0.10,0.90,0.10,0.10,1.20,0.000000052,1000,0.00,
862,0.10,0.60,0.10,0.10,1.20,0.000000052,1000,0.00,
882,0.10,0.80,0.10,0.10,1.20,0.000000052,1000,0.00,
832,0.10,0.30,0.10,0.10,1.20,0.000000052,1000,0.00,
872,0.10,0.70,0.10,0.10,1.20,0.000000052,1000,0.00,
852,0.10,0.50,0.10,0.10,1.20,0.000000052,1000,0.00,
812,0.10,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
842,0.10,0.40,0.10,0.10,1.20,0.000000052,1000,0.00,
8121,0.10,1.20,0.10,0.10,1.20,0.000000052,1000,0.00,
8111,0.10,1.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8131,0.10,1.30,0.10,0.10,1.20,0.000000052,1000,0.00,
8141,0.10,1.40,0.10,0.10,1.20,0.000000052,1000,0.00,
8101,0.10,1.00,0.10,0.10,1.20,0.000000052,1000,0.00,
8151,0.10,1.50,0.10,0.10,1.20,0.000000052,1000,0.00,
8191,0.10,1.90,0.10,0.10,1.20,0.000000052,1000,0.00,
8192,0.10,1.90,0.10,0.10,1.20,0.000000052,1000,0.00,
892,0.10,0.90,0.10,0.10,1.20,0.000000052,1000,0.00,
8201,0.10,2.00,0.10,0.10,1.20,0.000000052,1000,0.00,
8161,0.10,1.60,0.10,0.10,1.20,0.000000052,1000,0.00,
8112,0.10,1.10,0.10,0.10,1.20,0.000000052,1000,0.00,
902,0.10,0.00,0.10,0.10,1.10,0.000000052,1000,0.00,
922,0.10,0.20,0.10,0.10,1.10,0.000000052,1000,0.00,
8171,0.10,1.70,0.10,0.10,1.20,0.000000052,1000,0.00,
931,0.10,0.30,0.10,0.10,1.10,0.000000052,1000,0.00,
8152,0.10,1.50,0.10,0.10,1.20,0.000000052,1000,0.00,
912,0.10,0.10,0.10,0.10,1.10,0.000000052,1000,0.00,
8181,0.10,1.80,0.10,0.10,1.20,0.000000052,1000,0.00,
8182,0.10,1.80,0.10,0.10,1.20,0.000000052,1000,0.00,
901,0.10,0.00,0.10,0.10,1.10,0.000000052,1000,0.00,
8202,0.10,2.00,0.10,0.10,1.20,0.000000052,1000,0.00,
911,0.10,0.10,0.10,0.10,1.10,0.000000052,1000,0.00,
921,0.10,0.20,0.10,0.10,1.10,0.000000052,1000,0.00,
8132,0.10,1.30,0.10,0.10,1.20,0.000000052,1000,0.00,
8102,0.10,1.00,0.10,0.10,1.20,0.000000052,1000,0.00,
8162,0.10,1.60,0.10,0.10,1.20,0.000000052,1000,0.00,
941,0.10,0.40,0.10,0.10,1.10,0.000000052,1000,0.00,
951,0.10,0.50,0.10,0.10,1.10,0.000000052,1000,0.00,
8172,0.10,1.70,0.10,0.10,1.20,0.000000052,1000,0.00,
8142,0.10,1.40,0.10,0.10,1.20,0.000000052,1000,0.00,
932,0.10,0.30,0.10,0.10,1.10,0.000000052,1000,0.00,
961,0.10,0.60,0.10,0.10,1.10,0.000000052,1000,0.00,
982,0.10,0.80,0.10,0.10,1.10,0.000000052,1000,0.00,
981,0.10,0.80,0.10,0.10,1.10,0.000000052,1000,0.00,
971,0.10,0.70,0.10,0.10,1.10,0.000000052,1000,0.00,
991,0.10,0.90,0.10,0.10,1.10,0.000000052,1000,0.00,
9101,0.10,1.00,0.10,0.10,1.10,0.000000052,1000,0.00,
9111,0.10,1.10,0.10,0.10,1.10,0.000000052,1000,0.00,
9121,0.10,1.20,0.10,0.10,1.10,0.000000052,1000,0.00,
