TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
2,14,388,63,62,1139,0,0,0,615,291,1194,151,294,294,291,0,43,0,67,0,0,75,0,21,0,105,119,612,0,0,67,224,56,14,322,1331,0,14,481,269,0,0,167,0,0,486,761,194,1373,0,0,0,280,709,0,0,88,
3,15,424,65,64,1151,0,0,0,616,290,1230,159,302,302,290,0,52,0,67,0,0,49,0,20,8,109,124,647,0,0,67,223,75,15,297,1350,0,48,483,245,16,0,224,0,0,553,759,212,1396,16,0,0,254,736,0,0,64,
52,13,445,65,64,1207,0,0,0,617,285,1187,154,312,312,285,0,48,0,62,0,0,59,0,17,0,111,118,656,0,0,62,223,62,13,348,1392,0,55,470,281,0,0,169,0,0,510,730,200,1334,0,0,0,257,750,0,0,98,
41,16,428,64,66,1101,0,0,0,539,293,1225,152,280,280,293,0,48,0,62,0,0,82,0,25,19,114,113,615,0,0,62,231,112,16,261,1251,0,37,443,212,24,0,168,0,0,526,917,295,1557,31,0,0,243,686,0,0,100,
22,14,428,66,62,1136,1,0,0,580,289,1171,159,297,297,289,0,50,0,67,0,0,129,0,23,0,112,126,722,0,0,67,222,94,14,329,1312,0,66,464,269,9,0,179,0,0,576,756,227,1334,9,0,0,231,709,7,0,135,
191,14,434,67,65,1159,0,0,0,623,287,1159,155,308,308,287,0,45,0,62,0,0,86,0,25,0,110,124,661,0,0,62,225,76,14,350,1303,0,50,431,261,0,0,190,0,0,529,808,225,1396,0,0,0,258,746,5,0,131,
202,16,469,66,64,1188,1,0,0,693,289,1199,159,344,348,289,0,41,0,64,0,0,72,0,33,7,105,112,639,0,0,64,225,53,16,293,1313,0,45,416,215,14,0,166,0,0,537,823,224,1432,14,0,0,303,814,0,0,90,
1,21,482,59,62,1196,0,0,0,591,294,1213,157,311,311,294,0,54,0,72,0,0,61,0,21,0,116,137,640,0,0,72,222,74,21,269,1350,0,89,461,224,0,0,173,0,0,505,846,257,1471,0,0,0,222,761,5,0,86,
53,16,361,63,64,1156,0,0,0,510,287,1176,153,269,269,287,0,36,0,65,0,0,49,0,14,0,100,116,634,0,0,65,222,66,16,287,1365,0,62,496,262,0,0,182,0,0,518,769,267,1360,0,0,0,207,602,0,0,49,
252,12,386,60,61,1103,0,0,0,476,289,1193,153,266,266,289,0,39,0,67,0,0,78,0,6,6,99,104,568,0,0,67,222,59,12,262,1279,0,77,464,215,12,0,156,0,0,480,893,305,1504,12,0,0,189,596,0,0,95,
91,22,386,64,68,1200,0,0,0,579,291,1154,157,284,284,291,0,37,0,65,0,0,19,0,6,0,104,118,665,0,0,65,226,70,22,260,1404,0,24,491,258,0,0,183,0,0,543,750,216,1319,0,0,0,260,679,0,0,25,
291,13,358,60,63,1066,0,0,0,501,293,1098,151,269,269,293,0,52,0,70,0,0,65,0,29,0,115,122,595,0,0,70,223,51,13,281,1254,0,62,480,239,0,0,131,0,0,462,708,222,1230,0,0,0,207,580,0,0,56,
62,16,386,62,61,1189,0,0,0,564,284,1213,162,287,294,284,0,44,0,62,0,0,119,0,12,0,105,121,640,0,0,62,222,51,16,346,1421,0,54,516,281,0,0,149,0,0,487,726,186,1350,0,0,0,240,656,10,0,147,
294,11,332,66,61,1131,0,0,0,577,288,1199,151,287,287,288,0,62,0,67,0,0,173,0,34,7,123,134,643,0,0,67,221,80,11,330,1327,0,9,482,237,14,0,188,0,0,516,812,198,1426,14,0,0,278,621,31,0,188,
283,13,404,59,63,1109,0,0,0,549,285,1131,155,269,273,285,0,55,0,63,0,0,44,0,20,13,118,117,610,0,0,63,222,63,13,285,1287,0,71,462,248,26,0,209,0,0,513,747,258,1294,26,0,0,202,680,0,0,57,
293,14,458,61,64,1216,4,0,0,575,289,1185,152,302,302,289,0,38,0,67,0,0,69,0,28,0,102,101,589,0,0,67,222,65,14,279,1423,0,65,499,252,0,0,172,0,0,496,713,197,1313,0,0,0,237,730,0,0,76,
411,11,370,64,63,1131,0,0,0,568,290,1155,161,288,291,290,0,50,0,65,0,0,62,0,14,0,113,124,720,0,0,65,225,58,11,287,1343,0,50,500,262,0,0,232,0,0,603,747,186,1305,0,0,0,241,646,0,0,72,
351,12,404,65,66,1121,1,0,0,557,289,1141,152,295,295,289,0,56,0,66,0,0,54,0,0,5,122,135,729,0,0,66,223,70,12,308,1319,0,63,489,269,10,1,188,0,0,608,697,203,1258,10,0,0,232,666,0,0,68,
372,20,372,63,61,1159,0,0,0,514,291,1164,153,255,255,291,0,49,0,66,0,0,66,0,23,0,110,130,573,0,0,66,225,68,20,281,1394,0,55,522,240,0,0,118,0,0,419,744,252,1323,0,0,0,200,630,5,0,71,
