TRIALNO,COST_WEIGHT,RISK_WEIGHT,DISTANCE_WEIGHT,SPEED_WEIGHT,POP_WEIGHT,HEU_WEIGHT,TOTAL_POP,ROAD_DEATH_PROB,
121,1.20,0.10,0.10,0.10,2.00,0.000000052,1000,0.00,
182,1.80,0.10,0.10,0.10,2.00,0.000000052,1000,0.00,
181,1.80,0.10,0.10,0.10,2.00,0.000000052,1000,0.00,
102,1.00,0.10,0.10,0.10,2.00,0.000000052,1000,0.00,
101,0.00,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
152,1.50,0.10,0.10,0.10,2.00,0.000000052,1000,0.00,
142,1.40,0.10,0.10,0.10,2.00,0.000000052,1000,0.00,
111,0.10,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
132,1.30,0.10,0.10,0.10,2.00,0.000000052,1000,0.00,
92,0.90,0.10,0.10,0.10,2.00,0.000000052,1000,0.00,
192,1.90,0.10,0.10,0.10,2.00,0.000000052,1000,0.00,
121,0.20,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
131,1.30,0.10,0.10,0.10,2.00,0.000000052,1000,0.00,
151,1.50,0.10,0.10,0.10,2.00,0.000000052,1000,0.00,
202,2.00,0.10,0.10,0.10,2.00,0.000000052,1000,0.00,
141,0.40,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
151,0.50,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
191,1.90,0.10,0.10,0.10,2.00,0.000000052,1000,0.00,
171,1.70,0.10,0.10,0.10,2.00,0.000000052,1000,0.00,
201,2.00,0.10,0.10,0.10,2.00,0.000000052,1000,0.00,
122,0.20,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
112,0.10,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
132,0.30,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
161,0.60,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
152,0.50,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
171,0.70,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
181,0.80,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
162,0.60,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
172,0.70,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
191,0.90,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
192,0.90,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1101,1.00,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1102,1.00,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1112,1.10,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1111,1.10,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1121,1.20,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1122,1.20,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1131,1.30,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1151,1.50,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1152,1.50,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1161,1.60,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1132,1.30,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1171,1.70,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1141,1.40,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1191,1.90,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1192,1.90,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1201,2.00,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1182,1.80,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1202,2.00,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1181,1.80,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1162,1.60,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
1172,1.70,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
201,0.00,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
211,0.10,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
1142,1.40,0.10,0.10,0.10,1.90,0.000000052,1000,0.00,
212,0.10,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
221,0.20,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
202,0.00,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
231,0.30,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
222,0.20,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
242,0.40,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
241,0.40,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
261,0.60,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
271,0.70,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
251,0.50,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
292,0.90,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
272,0.70,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
291,0.90,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
281,0.80,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2122,1.20,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2101,1.00,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2112,1.10,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
232,0.30,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2111,1.10,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
282,0.80,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
252,0.50,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
262,0.60,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2102,1.00,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2132,1.30,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2151,1.50,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2141,1.40,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2142,1.40,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2152,1.50,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2131,1.30,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2161,1.60,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2172,1.70,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2181,1.80,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2191,1.90,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2162,1.60,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2171,1.70,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
301,0.00,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
2202,2.00,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
311,0.10,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
2201,2.00,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
321,0.20,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
302,0.00,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
322,0.20,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
312,0.10,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
2182,1.80,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
2192,1.90,0.10,0.10,0.10,1.80,0.000000052,1000,0.00,
331,0.30,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
332,0.30,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
342,0.40,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
341,0.40,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
351,0.50,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
361,0.60,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
362,0.60,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
371,0.70,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
381,0.80,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
382,0.80,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
392,0.90,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
3101,1.00,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
391,0.90,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
3111,1.10,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
3121,1.20,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
3131,1.30,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
3112,1.10,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
3132,1.30,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
3122,1.20,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
3102,1.00,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
402,0.00,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
412,0.10,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
3151,1.50,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
3181,1.80,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
3201,2.00,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
442,0.40,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
3161,1.60,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
3171,1.70,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
3191,1.90,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
422,0.20,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
3141,1.40,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
482,0.80,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
462,0.60,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
492,0.90,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
432,0.30,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4102,1.00,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
3142,1.40,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
452,0.50,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4112,1.10,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
421,0.20,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
481,0.80,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
3172,1.70,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
3192,1.90,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
3152,1.50,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
441,0.40,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
3202,2.00,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
491,0.90,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
451,0.50,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
472,0.70,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4122,1.20,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4121,1.20,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4132,1.30,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
461,0.60,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
3162,1.60,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
411,0.10,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4142,1.40,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4141,1.40,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4161,1.60,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4162,1.60,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4151,1.50,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4171,1.70,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4172,1.70,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4192,1.90,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4201,2.00,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4191,1.90,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4181,1.80,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
401,0.00,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4202,2.00,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
431,0.30,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4111,1.10,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
3182,1.80,0.10,0.10,0.10,1.70,0.000000052,1000,0.00,
471,0.70,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
501,0.00,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
502,0.00,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
4101,1.00,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4152,1.50,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4182,1.80,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
4131,1.30,0.10,0.10,0.10,1.60,0.000000052,1000,0.00,
511,0.10,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
521,0.20,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
532,0.30,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
512,0.10,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
531,0.30,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
551,0.50,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
542,0.40,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
552,0.50,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
541,0.40,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
561,0.60,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
522,0.20,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
571,0.70,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
581,0.80,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
582,0.80,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
591,0.90,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5101,1.00,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
562,0.60,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5111,1.10,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5121,1.20,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5141,1.40,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5131,1.30,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
592,0.90,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
572,0.70,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5102,1.00,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5151,1.50,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5142,1.40,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5132,1.30,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5152,1.50,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5112,1.10,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5122,1.20,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5161,1.60,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5192,1.90,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5191,1.90,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5172,1.70,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5181,1.80,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5201,2.00,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
601,0.00,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
612,0.10,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
5182,1.80,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5162,1.60,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
5202,2.00,0.10,0.10,0.10,1.50,0.000000052,1000,0.00,
622,0.20,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
621,0.20,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
651,0.50,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
631,0.30,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
602,0.00,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
652,0.50,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
672,0.70,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
632,0.30,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
641,0.40,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
642,0.40,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
671,0.70,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
692,0.90,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
661,0.60,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
662,0.60,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6102,1.00,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6112,1.10,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6101,1.00,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6121,1.20,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6131,1.30,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6142,1.40,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6141,1.40,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6151,1.50,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6152,1.50,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6171,1.70,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6172,1.70,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6182,1.80,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6192,1.90,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
682,0.80,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
701,0.00,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
711,0.10,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
721,0.20,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
6191,1.90,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6132,1.30,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6201,2.00,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
691,0.90,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6162,1.60,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
702,0.00,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
6111,1.10,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
722,0.20,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
6122,1.20,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6161,1.60,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6202,2.00,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
6181,1.80,0.10,0.10,0.10,1.40,0.000000052,1000,0.00,
712,0.10,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
732,0.30,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
751,0.50,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
761,0.60,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
741,0.40,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
772,0.70,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
742,0.40,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
792,0.90,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
752,0.50,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
782,0.80,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
762,0.60,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7111,1.10,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7121,1.20,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7112,1.10,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7102,1.00,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7122,1.20,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
791,0.90,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
731,0.30,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7132,1.30,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7142,1.40,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7162,1.60,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7161,1.60,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
781,0.80,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7152,1.50,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7131,1.30,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7181,1.80,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7182,1.80,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7192,1.90,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7191,1.90,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
771,0.70,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7171,1.70,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7201,2.00,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7141,1.40,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7202,2.00,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
7101,1.00,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
801,0.00,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
7151,1.50,0.10,0.10,0.10,1.30,0.000000052,1000,0.00,
812,0.10,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
811,0.10,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
821,0.20,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
802,0.00,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
831,0.30,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
841,0.40,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
842,0.40,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
851,0.50,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
871,0.70,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
872,0.70,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
881,0.80,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
892,0.90,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
891,0.90,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8101,1.00,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8111,1.10,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8112,1.10,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
822,0.20,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
862,0.60,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8122,1.20,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8121,1.20,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8142,1.40,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8141,1.40,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8162,1.60,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8161,1.60,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8182,1.80,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8172,1.70,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8132,1.30,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
832,0.30,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8171,1.70,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8181,1.80,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8152,1.50,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8191,1.90,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8192,1.90,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8201,2.00,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8202,2.00,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
852,0.50,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
901,0.00,0.10,0.10,0.10,1.10,0.000000052,1000,0.00,
882,0.80,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
922,0.20,0.10,0.10,0.10,1.10,0.000000052,1000,0.00,
912,0.10,0.10,0.10,0.10,1.10,0.000000052,1000,0.00,
921,0.20,0.10,0.10,0.10,1.10,0.000000052,1000,0.00,
911,0.10,0.10,0.10,0.10,1.10,0.000000052,1000,0.00,
8102,1.00,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
931,0.30,0.10,0.10,0.10,1.10,0.000000052,1000,0.00,
932,0.30,0.10,0.10,0.10,1.10,0.000000052,1000,0.00,
8131,1.30,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
8151,1.50,0.10,0.10,0.10,1.20,0.000000052,1000,0.00,
941,0.40,0.10,0.10,0.10,1.10,0.000000052,1000,0.00,
942,0.40,0.10,0.10,0.10,1.10,0.000000052,1000,0.00,
951,0.50,0.10,0.10,0.10,1.10,0.000000052,1000,0.00,
952,0.50,0.10,0.10,0.10,1.10,0.000000052,1000,0.00,
962,0.60,0.10,0.10,0.10,1.10,0.000000052,1000,0.00,
971,0.70,0.10,0.10,0.10,1.10,0.000000052,1000,0.00,
