TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
19191,11,362,62,63,635,0,394,0,353,493,603,209,368,335,284,0,33,0,61,0,0,164,0,22,4,96,118,601,4,0,61,223,68,11,657,410,0,317,268,546,22,419,18,365,339,337,465,517,625,4,0,0,18,380,11,0,191,
2001,11,146,68,69,433,0,215,0,157,305,701,154,124,89,292,0,58,0,67,13,0,110,0,29,33,127,233,470,33,0,67,225,155,11,504,418,0,89,297,419,27,194,33,159,159,200,655,681,767,6,0,0,17,163,9,0,168,
2002,13,347,61,62,570,0,285,0,347,296,756,153,271,195,296,0,49,0,69,57,0,233,0,18,101,111,222,436,89,0,69,227,187,13,504,537,0,162,278,382,74,212,49,83,83,105,608,586,767,34,0,0,55,388,35,0,268,
2011,15,248,66,64,495,0,142,0,267,299,696,156,182,147,284,0,59,0,62,12,0,155,0,8,30,123,231,443,30,0,62,222,154,15,439,452,0,128,266,355,67,107,67,82,82,153,598,608,709,0,0,0,34,313,13,0,182,
19202,13,576,64,62,946,0,103,0,619,826,447,535,493,489,291,0,56,0,70,0,0,329,0,17,5,118,149,469,5,0,70,221,105,13,674,487,0,471,390,402,5,115,5,115,115,171,65,286,65,5,0,0,61,639,5,0,344,
2012,17,267,64,62,437,0,210,0,260,284,728,152,188,141,284,0,41,0,63,18,0,167,0,17,86,103,194,361,73,0,63,221,139,17,404,376,0,122,224,297,82,164,75,89,89,173,681,623,815,31,0,0,33,311,0,0,181,
2021,17,206,62,69,431,0,154,0,192,300,685,157,143,106,286,0,38,0,63,0,0,150,0,0,39,107,234,414,29,0,63,223,201,17,414,395,0,90,273,336,21,162,22,78,78,149,659,699,754,10,0,0,25,245,6,0,167,
19201,16,519,61,62,1026,0,97,0,560,824,443,536,513,474,288,0,45,0,66,0,0,340,0,24,15,106,122,485,15,0,66,222,102,16,676,628,0,462,444,421,15,148,7,140,137,187,60,262,60,15,0,0,52,546,12,0,373,
2022,14,263,61,68,492,11,179,0,241,303,737,152,216,150,288,0,42,0,61,30,0,176,0,15,66,110,192,414,66,0,61,227,127,14,435,439,0,138,264,382,20,164,10,110,110,117,630,626,786,10,0,0,15,292,0,0,162,
2031,16,192,61,66,416,0,252,0,231,310,747,193,197,96,288,0,54,0,63,28,0,72,0,34,98,120,245,522,98,0,63,225,200,16,441,336,0,66,230,432,50,212,35,56,56,111,667,659,802,34,0,0,50,243,0,0,99,
2032,15,160,61,61,431,0,182,0,163,322,733,191,146,105,288,0,48,0,66,11,0,118,0,11,28,109,208,438,28,0,66,222,191,15,368,399,0,84,290,360,53,165,46,91,89,128,653,713,784,7,0,0,21,197,0,0,134,
2041,15,209,69,64,444,1,99,0,230,316,698,167,169,120,290,0,52,0,66,10,0,81,0,24,66,116,216,449,53,0,66,224,158,15,361,333,0,98,225,365,23,98,31,79,79,142,639,651,751,0,0,0,42,213,0,0,76,
