212,9.499970836
51,9.591255178
112,9.593757307
491,9.714271058
1,9.892096872
202,10.00682402
552,10.0421011
602,10.15978227
3111,10.20681102
101,10.28992011
3131,10.36968263
3141,10.39728078
3191,10.4361119
3161,10.47812176
21,10.49847209
412,10.50625895
22,10.53664238
122,10.5410872
5101,10.57655086
192,10.59474331
42,10.63355946
81,10.71021001
601,10.72484265
402,10.73396431
161,10.74629218
251,10.77060715
2201,10.7888633
62,10.79193474
141,10.82807207
1132,10.86598984
121,10.88578685
501,10.88582969
1192,10.8881684
111,10.88846261
152,10.89002909
282,10.9134305
1111,10.91394367
8202,10.91724382
151,10.91741646
281,10.93431088
72,10.95809068
2141,10.96029971
211,10.9824402
1131,10.9841637
302,10.98722628
5181,10.99264025
2202,11.02157336
102,11.03215582
1102,11.03387661
8101,11.0356823
581,11.04171965
132,11.08845633
671,11.10472128
7181,11.11016024
61,11.11670164
52,11.13548862
6182,11.14320639
8201,11.15286856
201,11.15377622
1181,11.16139967
7201,11.17449621
1191,11.18376244
10131,11.18875208
10181,11.19981533
612,11.20331033
691,11.20643091
3102,11.20681718
4111,11.20982393
9122,11.20986625
2131,11.21823656
732,11.23428611
4142,11.23562056
4151,11.23748157
222,11.24398527
401,11.24803011
5191,11.24835538
221,11.2508686
7191,11.26064614
1001,11.26656669
10132,11.26918051
2171,11.2746239
172,11.27948577
1591,11.28504769
191,11.28609372
262,11.29144928
5132,11.29610769
1382,11.29736589
8191,11.29974391
2122,11.30195595
652,11.30210171
421,11.30360729
5192,11.30836645
272,11.30913232
5151,11.3111371
1292,11.31228836
332,11.31505163
6122,11.32113084
82,11.32216756
181,11.32780288
6191,11.32920715
201,11.3323271
92,11.33710422
181,11.33761205
5112,11.33879274
4132,11.34630064
811,11.35233868
9102,11.35343334
3151,11.35425561
10182,11.36100787
1122,11.36154149
2142,11.37674784
11122,11.37937335
912,11.38091651
1172,11.38390732
10192,11.38482375
892,11.38792248
1042,11.3879695
642,11.39228646
1391,11.39548574
6121,11.40298598
1191,11.40401013
1161,11.40450722
231,11.40565623
5162,11.40667803
1182,11.41523767
621,11.41753527
1232,11.41977736
7112,11.42185043
322,11.42469811
3171,11.42722019
9112,11.42767915
10171,11.42792163
472,11.42910263
4122,11.43206219
291,11.43703235
881,11.44803783
2,11.4516084
31,11.45202077
12,11.45240102
7121,11.45398308
1302,11.45466071
1231,11.45572594
712,11.45614203
91,11.45635924
1181,11.45827601
862,11.46194281
702,11.46233502
11141,11.46288182
11202,11.46412339
5111,11.46544939
992,11.46552782
931,11.47016993
1182,11.47144026
442,11.47173082
751,11.47271782
9151,11.47608555
502,11.47626323
772,11.47700073
991,11.48432875
12121,11.48456869
492,11.48640694
11121,11.4864802
11142,11.4867461
2161,11.48683881
911,11.48784147
202,11.49329258
3172,11.4964802
932,11.50200373
1262,11.50502925
10122,11.51139754
4152,11.51241831
12171,11.51467426
2151,11.5186188
4202,11.52201006
12131,11.52374618
1112,11.5238118
13102,11.52700986
252,11.52940106
11172,11.52967679
1311,11.53325427
692,11.5333019
1141,11.53752216
11171,11.53952049
831,11.53969199
12161,11.53983443
511,11.54132199
301,11.54499595
1151,11.54610945
172,11.54767848
591,11.5499484
851,11.55241627
1011,11.56048494
5141,11.56086948
381,11.56163171
5121,11.56171829
1082,11.56445845
112,11.56454314
391,11.57207577
2162,11.57698334
13191,11.57782324
10101,11.58080461
1211,11.58591894
832,11.59039102
9182,11.59075245
312,11.59752186
241,11.59962485
32,11.60000584
1031,11.60015232
1131,11.60330043
1291,11.60434183
351,11.60650562
13182,11.60808039
3202,11.61124536
972,11.61362265
551,11.61486708
512,11.61945595
721,11.62443414
522,11.62947084
12181,11.62953953
8182,11.63171546
542,11.63584392
8181,11.63916071
13141,11.64368267
11111,11.6460716
4172,11.64654562
6142,11.65106008
11101,11.6522931
16172,11.65281265
1351,11.65336359
1072,11.6597336
1071,11.66314686
8121,11.66799823
12102,11.66870348
2181,11.6688506
5182,11.67095762
3201,11.67117357
1102,11.67464717
122,11.67500489
1112,11.67613925
10202,11.68005108
761,11.68015268
7102,11.68305678
382,11.68883157
622,11.68908182
10111,11.6907658
1271,11.69252501
532,11.6945842
1081,11.69509258
7161,11.69888641
661,11.69951118
7132,11.7021649
4181,11.70349432
981,11.7042905
1152,11.70726028
