TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
1521,15,310,67,67,675,0,147,0,331,442,529,154,304,304,288,0,67,0,61,7,0,301,0,125,0,119,178,288,0,0,61,227,442,15,463,551,0,264,318,256,15,176,20,72,72,126,348,617,433,0,0,0,40,330,396,0,301,
1522,11,447,64,64,711,17,81,0,487,442,515,156,399,399,286,0,64,0,63,17,0,398,0,156,0,112,119,194,0,0,63,223,369,11,487,540,0,321,281,174,10,112,10,60,60,80,348,539,418,10,0,0,78,535,449,0,373,
1532,13,313,65,66,661,0,180,0,324,464,614,174,320,310,290,0,65,0,62,0,0,218,0,113,37,114,141,314,0,0,62,228,452,13,422,532,0,246,335,255,57,200,45,82,82,106,462,660,628,37,0,0,71,320,389,0,222,
1531,17,284,71,68,633,0,92,0,296,474,556,185,289,272,289,0,71,0,67,7,0,235,0,100,9,129,160,302,9,0,67,222,494,17,447,471,0,255,312,235,17,157,37,68,68,128,447,659,559,9,0,0,17,301,413,0,239,
1542,13,242,63,64,562,5,95,0,252,472,627,183,252,229,289,0,63,0,65,5,0,152,0,115,10,122,142,306,10,0,65,224,543,13,341,394,0,184,309,239,24,148,14,76,60,117,491,712,669,10,0,0,45,265,285,0,188,
1541,16,224,63,63,566,0,124,0,266,451,564,165,244,244,286,0,63,0,61,6,0,184,0,120,5,110,137,230,5,0,61,225,475,16,345,421,0,181,306,200,29,183,37,74,68,119,508,721,621,5,0,0,63,240,324,0,197,
1552,12,275,66,63,590,21,138,0,316,486,578,196,294,294,290,0,66,0,65,41,0,306,0,118,0,109,133,279,0,0,65,225,452,12,366,374,0,253,288,187,5,157,22,77,77,177,452,614,588,0,0,0,41,288,342,0,260,
1572,14,391,61,64,719,0,119,0,413,492,570,203,395,368,289,0,61,0,62,5,0,335,0,157,6,119,153,354,6,0,62,227,369,14,526,511,0,290,284,271,35,112,49,60,60,136,440,573,566,6,0,0,78,436,432,0,373,
1562,14,322,61,63,647,0,114,0,366,506,584,224,339,330,282,0,61,0,61,0,0,317,0,117,0,110,156,374,0,0,61,221,415,14,574,409,0,286,268,320,0,192,9,136,142,151,393,579,536,0,0,0,44,358,498,0,356,
1551,19,314,65,67,649,0,113,0,402,515,628,231,338,338,284,0,65,0,61,17,0,254,0,141,0,112,159,234,0,0,61,223,444,19,398,428,0,246,294,195,0,147,11,39,39,77,426,640,608,0,0,0,92,366,361,0,253,
1571,20,313,69,65,602,13,123,0,326,480,572,187,315,331,293,0,69,0,69,13,0,266,0,148,17,107,142,252,9,0,69,224,436,20,387,374,0,260,278,180,17,132,17,46,46,108,452,620,582,17,0,0,63,316,361,0,262,
1561,14,249,68,62,629,7,153,0,298,462,571,176,283,283,286,0,68,0,63,26,0,275,0,135,0,117,155,342,0,0,63,223,431,14,476,468,0,235,301,271,6,196,22,85,85,153,466,692,592,0,0,0,48,256,392,0,270,
1581,21,299,67,62,597,5,106,0,351,480,626,193,329,312,287,0,67,0,62,5,0,351,0,124,17,123,180,355,17,0,62,225,483,21,570,382,0,247,275,302,34,110,25,64,64,111,504,596,687,17,0,0,65,338,469,0,430,
1592,14,693,64,68,1010,15,42,0,711,884,445,599,637,631,285,0,64,0,62,15,0,567,0,153,12,132,166,300,12,0,62,223,186,14,689,460,0,580,349,274,24,68,30,16,16,28,0,280,0,12,0,0,51,773,651,0,533,
15111,12,610,65,62,997,0,45,0,606,883,447,598,594,586,285,0,65,0,64,0,0,453,0,152,0,127,154,411,0,0,64,221,196,12,710,480,0,534,367,350,9,117,29,34,34,97,0,309,0,0,0,0,52,630,642,0,469,
15101,12,593,62,65,1072,0,49,0,632,896,443,600,626,594,296,0,62,0,66,0,0,419,0,182,14,121,134,416,14,0,66,230,169,12,688,593,0,507,417,377,28,68,14,27,27,53,0,316,0,14,0,0,87,631,620,0,443,
1582,13,226,62,61,547,14,170,13,263,449,524,166,241,233,283,0,62,9,62,45,0,218,0,78,0,120,150,327,0,0,62,221,531,13,437,412,9,197,324,274,22,177,44,54,54,125,461,734,538,0,0,0,36,246,366,0,243,
15102,15,632,69,67,1006,0,11,0,675,890,441,599,627,612,291,0,69,0,62,0,0,426,0,151,14,112,157,378,14,0,62,229,197,15,682,461,0,532,345,298,14,71,22,17,17,74,0,291,0,14,0,0,80,695,624,0,460,
1591,18,617,67,62,1089,18,93,0,618,889,447,599,571,571,290,0,67,0,61,29,0,465,0,240,0,94,143,217,0,0,61,229,148,18,585,613,0,531,423,217,9,116,9,28,28,28,0,356,0,0,0,0,40,653,523,0,458,
15191,16,667,63,67,1002,0,40,0,694,881,445,599,602,611,282,0,63,0,61,7,0,487,0,154,0,115,137,306,0,0,61,221,195,16,660,424,0,586,324,256,6,145,19,50,45,102,0,282,0,0,0,0,54,702,614,0,472,
15182,11,690,67,62,1057,0,45,0,637,890,447,603,579,579,287,0,67,0,63,0,0,486,0,154,17,122,147,260,8,0,63,224,181,11,667,553,0,550,395,231,44,88,27,65,65,102,0,330,0,17,0,0,38,730,612,0,483,
15151,14,583,63,68,954,0,32,0,631,875,448,599,587,571,276,0,63,0,63,0,0,359,0,96,0,117,168,481,0,0,63,222,192,14,725,437,0,487,358,398,0,112,31,81,76,118,0,305,0,0,0,0,84,643,657,0,366,
1612,16,396,61,62,704,17,172,0,429,473,633,183,405,392,290,0,61,0,69,26,0,310,0,140,13,108,135,318,13,0,69,221,322,16,483,530,0,315,308,266,32,184,38,90,86,140,381,559,568,13,0,0,77,433,443,0,291,
15142,12,652,68,64,1084,11,75,0,633,894,446,605,610,603,289,0,68,0,64,11,0,417,0,208,10,113,131,421,10,0,64,225,145,12,705,628,0,574,449,357,10,110,12,70,82,115,0,310,0,10,0,0,29,682,626,0,438,
15131,17,697,64,63,1082,8,53,0,667,896,449,608,642,630,288,0,64,0,64,8,0,489,0,200,12,110,127,373,12,0,64,224,171,17,684,614,0,600,429,289,12,121,27,60,60,106,0,286,0,12,0,0,30,734,636,0,472,
1611,17,315,66,71,656,0,79,0,327,449,595,173,336,309,276,0,66,0,61,0,0,317,0,153,20,132,161,248,20,0,61,224,438,17,448,492,0,259,285,217,20,113,8,51,51,59,464,612,614,20,0,0,50,333,379,0,354,
15121,12,623,67,71,1072,0,55,0,646,886,445,597,615,594,289,0,67,0,66,0,0,501,0,163,10,126,137,367,10,0,66,223,211,12,712,602,0,536,416,305,10,115,17,76,67,101,0,292,0,10,0,0,58,675,631,0,527,
15181,16,612,64,61,1011,7,57,0,619,881,444,597,602,587,284,0,64,0,63,7,0,581,0,162,15,86,102,245,15,0,63,221,226,16,716,485,0,559,362,233,32,120,21,67,65,82,0,306,0,15,0,0,35,637,624,0,627,
15161,14,666,63,63,1010,0,20,0,651,887,442,594,611,591,293,0,63,0,66,0,0,344,0,129,16,112,138,495,9,0,66,227,169,14,744,500,0,547,377,450,34,70,34,25,25,59,0,304,0,16,0,0,44,726,665,0,406,
1621,17,303,64,62,616,11,164,0,349,440,538,155,323,340,285,0,64,0,63,38,0,265,0,94,0,112,137,290,0,0,63,222,426,17,466,425,0,287,271,266,15,200,25,80,80,96,403,599,499,0,0,0,40,311,454,0,243,
15201,15,661,68,68,1008,0,38,0,738,890,448,599,617,599,291,0,68,0,62,0,0,528,0,149,23,130,156,373,23,0,62,229,181,15,632,420,0,549,333,212,41,109,101,37,32,219,0,296,0,23,0,0,91,728,588,0,515,
1682,15,320,63,69,594,0,105,0,334,471,564,181,331,304,290,0,63,0,63,0,0,170,0,124,45,105,129,339,45,0,69,227,455,15,403,358,0,253,235,267,59,158,66,82,78,141,484,619,603,45,0,0,51,350,374,0,163,
15171,14,677,63,62,975,0,20,0,649,880,441,595,630,601,285,0,63,0,61,0,0,433,0,142,6,125,151,477,6,0,61,224,184,14,717,437,0,547,342,412,16,94,24,35,36,82,0,292,0,6,0,0,54,725,655,0,457,
