TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
191,15,378,66,63,1101,0,0,0,556,282,1235,156,286,286,282,0,66,0,61,0,0,72,0,76,0,117,132,666,0,0,61,221,313,15,310,1277,0,28,467,282,0,0,211,0,0,559,856,661,1493,0,0,0,258,648,250,0,100,
242,16,407,65,67,1127,0,0,0,572,291,1218,152,293,293,291,0,65,0,67,0,0,53,0,78,0,128,144,655,0,0,67,224,210,16,294,1347,0,52,513,234,0,0,218,0,0,583,814,685,1436,0,0,0,241,686,245,0,68,
262,16,388,64,61,1180,0,0,0,581,286,1161,151,291,291,286,0,64,0,62,0,0,59,0,69,9,111,127,684,0,0,62,224,245,16,291,1411,0,63,520,222,18,0,244,0,0,592,711,641,1280,18,0,0,228,678,227,0,89,
252,11,450,65,63,1170,0,0,0,564,286,1202,153,287,287,286,0,65,0,62,0,0,90,0,46,0,124,127,691,0,0,62,224,214,11,373,1407,0,94,525,270,0,0,215,0,0,573,752,683,1360,0,0,0,193,727,262,0,147,
231,15,386,65,65,1174,0,0,0,523,287,1243,157,275,275,287,0,65,0,65,0,0,74,0,60,0,130,145,692,0,0,65,222,258,15,303,1393,0,45,513,265,0,0,211,0,0,593,876,702,1518,0,0,0,230,634,265,0,71,
282,14,421,65,67,1104,0,0,0,628,292,1128,156,309,309,292,0,65,0,67,0,0,49,0,99,9,127,135,785,0,0,67,225,285,14,248,1225,0,57,429,230,18,0,263,0,0,735,832,684,1360,18,0,0,252,740,212,0,54,
301,11,397,68,65,1172,0,0,0,585,290,1175,152,306,306,290,0,68,0,64,0,0,74,0,70,0,128,139,694,0,0,64,226,198,11,340,1360,0,50,488,281,0,0,227,0,0,625,756,679,1336,0,0,0,256,676,269,0,112,
292,11,411,62,65,1243,0,0,0,591,287,1222,157,297,297,287,0,62,0,68,0,0,44,0,82,12,127,120,581,0,0,68,226,265,11,234,1470,0,64,514,208,24,0,207,0,0,536,790,716,1411,24,0,0,233,705,218,0,51,
331,11,357,66,61,1110,0,0,0,500,284,1176,155,270,270,284,0,66,0,61,0,0,60,0,67,0,94,105,645,0,0,61,223,225,11,299,1338,0,51,513,243,0,0,209,0,0,568,818,692,1397,0,0,0,219,587,259,0,80,
321,11,491,61,66,1162,0,0,0,595,295,1154,153,324,324,295,0,61,0,69,0,0,105,0,76,0,107,116,795,0,0,69,226,292,11,364,1319,0,98,457,292,0,0,244,0,0,699,769,607,1329,0,0,0,226,762,272,0,130,
171,14,396,69,64,1129,0,0,0,548,294,1138,157,280,280,294,0,69,0,63,0,0,52,0,91,0,129,143,629,0,0,63,231,241,14,250,1326,0,54,493,223,0,0,179,0,0,508,815,717,1354,0,0,0,226,664,220,0,70,
1101,18,440,61,62,1184,0,0,0,547,290,1222,151,289,289,294,0,61,0,67,0,0,139,0,121,7,121,139,621,0,0,67,227,169,18,292,1447,0,76,554,242,14,0,181,0,0,508,716,692,1339,14,0,0,213,698,226,0,128,
132,12,412,63,64,1124,0,0,0,676,282,1175,160,326,326,282,0,63,0,61,0,0,14,0,28,0,96,108,706,0,0,61,221,241,12,290,1259,0,21,420,266,0,0,292,0,0,644,796,611,1366,0,0,0,312,755,267,0,29,
332,14,464,68,63,1165,0,0,0,534,284,1143,153,285,285,284,0,68,0,62,0,0,39,0,65,0,117,131,622,0,0,62,222,221,14,273,1384,0,95,516,252,0,0,219,0,0,550,781,691,1329,0,0,0,190,713,243,0,43,
152,13,416,61,65,1158,0,0,0,536,291,1219,151,292,292,291,0,61,0,63,0,0,66,0,79,0,106,119,632,0,0,63,228,212,13,312,1360,0,65,493,251,0,0,221,0,0,563,820,680,1445,0,0,0,227,660,279,0,78,
1102,13,456,70,64,1183,0,0,0,606,283,1178,156,309,309,283,0,70,0,61,0,0,206,0,135,0,130,143,559,0,0,61,222,273,13,372,1356,0,74,464,216,0,0,137,0,0,456,812,608,1391,0,0,0,235,753,294,0,227,
291,11,403,63,64,1128,0,0,0,599,288,1186,153,279,279,288,0,63,0,64,0,0,85,0,59,0,132,133,660,0,0,64,224,221,11,316,1359,0,38,526,247,6,0,235,0,0,558,746,648,1337,6,0,0,253,711,266,0,109,
2101,16,409,62,66,1177,0,0,0,572,289,1214,155,283,283,289,0,62,0,64,0,0,94,0,87,0,104,120,531,0,0,64,225,232,16,321,1391,0,54,521,219,0,0,166,0,0,451,851,678,1468,0,0,0,229,698,244,0,154,
322,11,338,63,63,1188,0,0,0,552,286,1229,154,271,271,286,0,63,0,64,0,0,95,0,86,0,106,118,582,0,0,64,222,214,11,329,1464,0,47,564,241,0,0,191,0,0,509,769,695,1392,0,0,0,224,619,254,0,129,
281,12,462,61,64,1166,0,0,0,612,288,1236,152,316,316,288,0,61,0,65,0,0,149,0,103,0,121,119,652,0,0,65,223,242,12,346,1351,0,44,475,245,0,0,212,0,0,549,889,631,1530,0,0,0,272,758,260,0,190,
272,18,508,63,61,1205,0,0,0,613,288,1150,151,322,322,288,0,63,0,61,0,0,83,0,104,0,113,131,601,0,0,61,227,227,18,299,1373,0,97,469,215,0,0,161,0,0,478,755,609,1313,0,0,0,225,799,257,0,110,
2102,15,441,65,62,1209,0,0,0,613,291,1220,152,303,315,291,0,65,0,62,0,0,49,0,60,7,114,129,679,0,0,62,229,202,15,241,1430,0,57,513,201,14,0,248,0,0,689,829,645,1455,14,0,0,252,745,218,0,60,
311,14,494,61,66,1228,0,0,0,632,290,1184,154,303,303,290,0,61,0,64,0,0,38,0,36,0,117,137,693,0,0,64,226,210,14,329,1473,0,51,535,291,0,0,247,0,0,596,683,637,1272,0,0,0,252,823,306,0,53,
312,16,448,68,61,1175,0,0,0,551,286,1258,154,288,288,286,0,68,0,63,0,0,73,0,87,6,120,148,672,0,0,63,223,290,16,283,1364,0,74,483,246,12,0,211,0,0,569,929,680,1591,12,0,0,214,711,243,0,78,
302,12,329,61,65,1203,0,0,0,543,287,1244,154,271,271,287,0,61,0,63,0,0,120,0,78,8,117,129,704,0,0,63,224,244,12,325,1433,0,33,520,267,16,0,254,0,0,608,829,692,1477,16,0,0,238,601,237,0,147,
361,13,483,63,64,1107,0,0,0,595,285,1195,155,316,316,285,0,63,0,62,0,0,132,0,130,0,109,122,580,0,0,62,223,264,13,349,1251,0,94,430,233,0,0,183,0,0,499,868,673,1459,0,0,0,222,762,297,0,157,
3101,16,318,68,61,1198,0,0,0,584,295,1210,154,288,288,295,0,68,0,68,0,0,95,0,95,18,122,136,678,0,0,68,227,205,16,320,1407,0,14,511,262,18,0,222,0,0,584,838,683,1448,27,0,0,274,614,252,0,107,
391,13,363,70,62,1144,0,0,0,545,287,1177,155,279,279,287,0,70,0,66,0,0,62,0,44,0,119,132,568,0,0,66,221,281,13,285,1336,0,36,480,217,0,0,205,0,0,489,811,698,1387,0,0,0,243,629,247,0,81,
3102,12,402,67,63,1131,0,0,0,567,286,1185,154,284,284,286,0,67,0,62,0,0,72,0,78,0,119,131,721,0,0,62,224,223,12,340,1354,0,52,516,290,0,0,203,0,0,591,808,675,1395,0,0,0,232,685,301,0,58,
341,15,407,66,66,1162,0,0,0,545,284,1205,153,279,279,284,0,66,0,63,0,0,82,0,94,0,134,145,614,0,0,63,221,292,15,254,1380,0,70,506,221,0,0,194,0,0,537,800,651,1407,0,0,0,209,673,206,0,74,
351,15,418,68,67,1216,0,0,0,617,287,1198,151,303,303,287,0,68,0,61,0,0,57,0,83,0,117,132,667,0,0,61,226,232,15,288,1447,0,50,521,238,0,0,215,0,0,591,704,681,1309,0,0,0,253,732,258,0,77,
381,17,457,66,64,1181,0,0,0,653,298,1223,151,325,325,298,0,66,0,68,0,0,79,0,119,0,113,130,665,0,0,68,230,161,17,268,1391,0,40,512,222,0,0,187,0,0,605,758,650,1383,0,0,0,285,785,245,0,67,
412,17,459,63,63,1165,0,0,0,655,288,1202,158,316,316,288,0,63,0,66,0,0,90,0,47,0,95,112,700,0,0,66,222,237,17,326,1349,0,46,475,257,0,0,271,0,0,672,782,655,1382,0,0,0,270,798,286,0,106,
371,14,457,61,65,1197,0,0,0,574,290,1161,151,293,293,290,0,61,0,65,0,0,93,0,94,21,115,129,615,0,0,65,225,249,14,263,1399,0,50,495,205,42,0,269,0,0,590,818,678,1386,42,0,0,243,738,194,0,119,
422,11,400,68,65,1094,0,0,0,585,284,1143,151,302,302,284,0,68,0,63,0,0,141,0,135,0,127,138,575,0,0,63,221,235,11,344,1245,0,42,437,226,0,0,176,0,0,513,900,715,1447,0,0,0,260,683,279,0,138,
432,15,344,65,68,1185,0,0,0,532,288,1222,155,270,270,288,0,65,0,64,0,0,26,0,40,0,126,141,714,0,0,64,224,256,15,310,1432,0,30,548,265,0,0,241,0,0,628,803,723,1424,0,0,0,240,606,271,0,50,
372,15,447,69,62,1184,0,0,0,570,284,1229,154,301,301,284,0,69,0,63,0,0,70,0,47,0,131,139,733,0,0,63,221,251,15,322,1387,0,65,491,274,0,0,221,0,0,653,815,683,1444,0,0,0,236,716,295,0,70,
402,11,382,64,64,1206,0,0,0,598,279,1227,153,304,304,279,0,64,0,65,0,0,81,0,53,23,115,126,677,0,0,65,222,213,11,336,1429,0,33,503,279,40,0,274,0,0,594,758,627,1386,46,0,0,271,676,280,0,107,
442,11,449,68,65,1253,0,0,0,638,288,1189,157,329,329,288,0,68,0,64,0,0,63,0,70,0,130,141,748,0,0,64,224,199,11,325,1465,0,64,512,283,0,0,243,0,0,641,718,639,1307,0,0,0,265,758,301,0,63,
461,14,420,61,64,1153,0,0,0,551,289,1200,151,299,299,289,0,61,0,68,0,0,90,0,103,0,111,125,566,0,0,68,221,248,14,263,1360,0,73,508,211,0,0,198,0,0,481,779,675,1377,0,0,0,226,672,218,0,90,
471,16,482,69,69,1230,0,0,0,598,286,1244,154,312,312,286,0,69,0,64,0,0,113,0,95,12,119,129,634,0,0,64,222,204,16,323,1429,0,84,494,259,12,0,214,0,0,529,813,681,1455,18,0,0,228,768,273,0,127,
352,14,361,66,64,1153,0,0,0,557,285,1212,151,276,276,285,0,66,0,64,0,0,59,0,74,0,107,121,653,0,0,64,221,290,14,317,1370,0,39,508,258,0,0,152,0,0,542,869,682,1488,0,0,0,237,642,286,0,69,
431,15,436,68,63,1164,0,0,0,648,292,1223,158,320,320,292,0,68,0,66,0,0,65,0,140,10,103,118,571,0,0,66,226,258,15,281,1324,0,48,455,232,10,0,184,0,0,489,830,637,1452,15,0,0,272,764,232,0,63,
392,14,436,63,62,1199,0,0,0,553,286,1175,154,297,297,286,0,63,0,61,0,0,75,0,65,0,107,121,574,0,0,61,225,267,14,292,1375,0,70,484,226,0,0,154,0,0,462,826,658,1404,0,0,0,227,692,285,0,75,
401,12,487,61,61,1176,0,0,0,686,290,1210,153,341,341,290,0,61,0,62,0,0,63,0,96,0,128,120,747,0,0,62,228,211,12,335,1324,0,67,440,299,0,0,238,0,0,658,884,585,1498,0,0,0,274,832,274,0,94,
411,21,339,64,66,1099,0,0,0,538,289,1226,154,266,266,289,0,64,0,62,0,0,57,0,44,0,116,137,642,0,0,62,227,257,21,325,1287,0,22,482,276,0,0,209,0,0,551,913,698,1543,0,0,0,244,611,309,0,64,
362,18,485,64,67,1259,0,0,0,565,287,1194,159,308,308,287,0,64,0,62,0,0,69,0,110,0,137,143,642,0,0,62,225,276,18,342,1428,0,104,458,236,0,0,180,0,0,537,850,686,1442,0,0,0,204,742,256,0,126,
421,12,412,65,65,1167,0,0,0,533,284,1258,155,279,279,284,0,65,0,62,0,0,83,0,85,0,120,132,611,0,0,62,222,245,12,322,1407,0,66,525,241,0,0,187,0,0,524,800,680,1460,0,0,0,213,666,254,0,113,
382,19,502,65,63,1189,0,0,0,558,286,1220,161,306,306,286,0,65,0,65,0,0,77,0,112,0,116,135,654,0,0,65,221,240,19,291,1386,0,117,483,222,0,0,196,0,0,567,867,670,1484,0,0,0,189,754,265,0,94,
451,13,420,65,63,1246,0,0,0,602,290,1225,155,312,312,290,0,65,0,63,0,0,68,0,96,6,103,122,606,0,0,63,227,182,13,279,1459,0,48,515,205,12,0,194,0,0,560,759,656,1380,12,0,0,264,710,240,0,107,
342,14,358,68,67,1174,0,0,0,540,286,1201,151,283,283,286,0,68,0,65,0,0,99,0,92,0,126,140,623,0,0,65,221,285,14,262,1380,0,44,495,205,0,0,226,0,0,575,824,691,1428,0,0,0,239,615,217,0,114,
441,16,498,66,65,1184,0,0,0,658,287,1173,156,345,345,287,0,66,0,64,0,0,60,0,90,5,115,131,664,0,0,64,223,265,16,273,1323,0,89,428,230,10,0,232,0,0,584,794,611,1367,10,0,0,256,811,254,0,62,
452,13,411,62,62,1198,0,0,0,597,286,1226,155,291,291,286,0,62,0,63,0,0,94,0,114,0,99,112,668,0,0,63,223,207,13,275,1406,0,40,496,252,0,0,217,0,0,582,865,696,1490,0,0,0,251,717,245,0,69,
501,11,416,64,68,1147,0,0,0,586,290,1203,151,300,300,290,0,64,0,69,0,0,89,0,61,0,113,120,668,0,0,69,221,226,11,339,1360,0,49,505,290,0,0,217,0,0,558,814,670,1415,0,0,0,251,702,306,0,89,
482,11,367,62,67,1188,0,0,0,563,287,1176,153,277,277,287,0,62,0,65,0,0,85,0,83,0,117,128,621,0,0,65,222,230,11,310,1432,0,40,532,230,0,0,166,0,0,515,753,664,1335,0,0,0,237,653,259,0,122,
521,18,505,68,62,1129,0,0,0,615,295,1196,153,307,307,295,0,68,0,68,0,0,64,0,101,0,107,130,524,0,0,68,227,291,18,286,1259,0,84,445,213,0,0,184,0,0,456,846,646,1444,0,0,0,223,813,236,0,89,
531,11,466,61,62,1162,0,0,0,587,291,1251,151,316,316,291,0,61,0,65,0,0,20,0,86,0,123,134,688,0,0,65,226,236,11,271,1337,0,76,472,240,0,0,215,0,0,595,808,646,1464,0,0,0,240,737,242,0,35,
561,13,456,61,65,1141,0,0,0,613,289,1200,158,320,320,289,0,61,0,63,0,0,117,0,103,4,114,127,716,0,0,63,226,256,13,308,1300,0,57,450,270,15,0,199,0,0,597,814,680,1413,15,0,0,263,749,251,0,119,
542,14,398,61,62,1201,0,0,0,597,288,1219,152,321,314,288,0,61,0,64,0,0,109,0,94,0,111,125,745,0,0,64,224,217,14,283,1404,0,48,492,226,0,0,237,0,0,701,808,641,1432,0,0,0,266,681,207,0,136,
4102,16,489,64,73,1229,0,0,0,651,289,1185,155,340,340,289,0,64,0,65,0,0,78,0,60,0,137,153,791,0,0,65,224,192,16,333,1425,0,99,488,288,6,0,256,0,0,753,724,613,1309,6,0,0,241,800,288,0,108,
472,13,465,65,65,1182,0,0,0,544,288,1158,153,281,281,288,0,65,0,65,0,0,74,0,58,9,121,130,652,0,0,65,223,317,13,320,1369,0,79,490,242,18,0,192,0,0,579,823,707,1386,18,0,0,202,728,286,0,97,
522,15,337,62,64,1116,0,0,0,538,283,1189,152,270,270,283,0,62,0,61,0,0,83,0,68,7,116,131,537,0,0,61,222,298,15,291,1319,0,31,504,209,14,0,160,0,0,457,758,684,1352,14,0,0,239,605,247,0,102,
532,11,399,64,61,1186,0,0,0,620,295,1197,153,313,313,295,0,64,0,71,0,0,108,0,143,0,116,127,699,0,0,71,224,203,11,346,1388,0,36,513,276,0,0,213,0,0,587,763,709,1360,0,0,0,277,706,263,0,125,
492,16,457,74,66,1248,0,0,0,580,290,1183,152,317,317,290,0,74,0,65,0,0,121,0,87,0,135,151,728,0,0,65,225,204,16,361,1460,0,83,508,257,0,0,214,0,0,597,750,639,1338,0,0,0,234,720,309,0,150,
562,11,457,65,68,1172,0,0,0,609,293,1241,151,319,319,293,0,65,0,66,0,0,85,0,63,0,123,134,646,0,0,66,227,292,11,321,1334,0,69,468,271,0,0,225,0,0,576,873,640,1519,0,0,0,250,747,285,0,99,
552,12,348,63,63,1160,0,0,0,557,286,1235,151,282,282,286,0,63,0,64,0,0,89,0,119,0,126,138,699,0,0,64,222,243,12,325,1373,0,41,500,258,0,0,216,0,0,597,888,644,1530,0,0,0,241,623,235,0,119,
