TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,91,0,0,11,22,0,0,0,0,226,0,0,0,0,0,15,0,0,0,22,0,0,38,0,381,0,0,0,0,0,0,267,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,35,0,0,4,31,0,0,0,0,167,0,18,0,0,0,0,0,0,0,66,0,0,50,0,430,0,0,0,0,0,0,256,0,0,
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,180,0,13,0,0,0,9,7,0,0,47,0,0,92,0,455,0,0,0,0,0,0,244,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,41,0,0,9,0,0,0,0,0,159,0,0,0,0,0,4,0,0,0,31,0,0,55,0,445,0,0,0,0,0,0,307,0,6,
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,54,0,8,0,19,0,0,0,0,195,0,10,0,0,0,6,0,0,0,46,0,0,46,0,427,0,0,0,0,0,0,250,0,0,
11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,70,0,10,0,8,0,0,0,0,205,0,0,0,0,0,6,0,8,0,17,0,0,59,0,441,0,0,0,0,0,0,238,0,0,
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,9,7,0,0,0,0,197,0,2,0,0,0,0,0,0,0,25,0,0,44,0,423,0,0,0,0,0,0,317,0,0,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,59,0,8,15,8,0,0,0,0,172,0,0,0,0,0,4,0,0,0,34,0,0,72,0,461,0,0,0,0,0,0,223,0,0,
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,71,0,0,0,15,0,0,0,0,139,0,28,0,0,0,9,0,0,0,36,0,0,40,0,449,0,0,0,0,0,0,263,0,0,
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,55,0,0,4,18,0,0,0,0,203,0,0,0,0,0,12,0,0,0,38,0,0,23,0,431,0,0,0,0,0,0,273,0,0,
62,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,39,0,0,10,10,0,0,0,0,175,0,14,0,0,0,16,0,0,0,49,0,0,50,0,442,0,0,0,0,0,0,268,0,0,
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,6,27,0,0,0,0,177,0,16,0,0,0,4,0,0,0,14,0,0,73,0,474,0,9,0,0,0,0,255,0,0,
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,36,0,0,3,8,0,0,0,0,156,0,0,0,0,0,4,11,0,0,30,0,0,25,0,438,0,0,0,0,0,0,317,0,0,
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,79,0,0,8,8,0,0,0,0,213,0,0,0,0,0,4,0,0,0,29,0,0,57,0,402,0,0,0,0,0,0,246,0,0,
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,49,0,0,2,20,0,0,0,0,211,0,13,0,0,0,17,6,0,0,22,0,0,36,0,428,0,0,0,0,0,0,250,0,0,
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,88,0,0,21,0,0,0,0,0,244,0,8,0,0,0,2,7,0,0,65,0,0,56,0,396,0,0,0,0,0,0,227,0,0,
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,63,0,18,2,0,0,0,0,0,205,0,22,0,0,0,8,0,0,0,13,0,0,38,0,475,0,0,0,0,0,0,255,0,0,
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,72,0,10,5,14,0,0,0,0,165,0,15,0,0,0,2,0,5,0,45,0,0,35,0,475,0,0,0,0,0,0,231,0,0,
101,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,19,0,0,0,0,0,0,51,0,4,0,8,0,0,0,0,222,0,0,0,0,0,6,4,0,0,49,0,0,62,0,386,0,0,0,0,0,0,241,0,0,
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,12,0,12,31,0,0,0,0,141,0,10,0,0,0,23,6,0,0,15,0,0,57,0,434,0,0,0,0,0,0,282,0,0,
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,8,14,0,0,0,0,0,155,0,0,0,0,0,17,5,0,0,48,0,0,57,0,456,0,0,0,0,0,0,218,0,0,
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,80,0,0,22,0,0,0,0,0,229,0,9,0,0,0,2,0,0,0,41,0,0,65,0,408,0,0,0,0,0,0,219,0,0,
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,51,0,0,8,0,0,0,0,0,159,0,22,0,0,0,8,0,0,0,24,0,0,47,0,469,0,0,0,0,0,0,257,0,0,
101,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,21,0,0,0,0,0,0,80,0,0,6,0,0,0,0,0,145,0,0,0,0,0,4,3,0,0,12,0,0,71,0,488,0,0,0,0,0,0,220,0,0,
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,47,0,0,35,6,0,0,0,0,184,0,5,0,0,0,14,0,0,0,37,0,0,27,0,468,0,0,0,0,0,0,273,0,0,
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,54,0,0,9,44,0,0,0,0,145,0,10,0,0,0,4,8,0,0,41,0,0,73,0,445,0,0,0,0,0,0,251,0,0,
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,54,0,0,18,3,0,0,0,0,172,0,10,0,0,0,22,0,0,0,64,0,0,39,0,423,0,0,0,0,0,0,250,0,0,
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,36,0,0,4,16,0,0,0,0,153,0,12,0,0,0,6,0,0,0,52,0,0,39,0,491,0,0,0,0,0,0,277,0,0,
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,10,0,35,0,0,0,0,172,0,7,0,0,0,6,0,0,0,24,0,0,28,0,432,0,0,0,0,0,0,234,0,0,
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,80,0,0,9,2,0,0,0,0,175,0,0,0,0,0,0,0,0,0,34,0,0,50,0,446,0,0,0,0,0,0,270,0,0,
192,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,52,0,18,3,0,0,0,0,0,189,0,0,0,0,0,12,0,0,0,12,0,0,58,0,424,0,0,0,0,0,0,290,0,5,
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,93,0,2,0,19,0,0,0,0,139,0,10,0,0,0,2,9,0,0,63,0,0,44,0,459,0,0,0,0,0,0,240,0,0,
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,48,0,0,0,16,0,0,0,0,167,0,2,0,0,0,5,16,0,0,39,0,0,55,0,450,0,0,0,0,0,0,265,0,0,
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,75,0,2,5,8,0,0,0,0,126,0,14,0,0,0,4,7,0,0,10,0,0,44,0,480,0,0,0,0,0,0,257,0,0,
